T, CaO, SiO2, Al2O3, SO3, K2O, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, C_s, O_s, H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, Calcite, Hemicarbonate, Monocarbonate, Thaumasite, mETss, Al_ET_ss, Ca_ET_ss, S_ET_ss, C_ET_ss, H2O_ET_ss,  mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,9.856138e-01,3.059111e-01,6.133705e-02,2.464937e-02,8.777336e-03,4.770818e-01,1.423476e-01,1.282571e+01,1.179689e-01,6.476866e-05,2.621482e-05,9.200627e-05,1.559711e-04,1.050135e-02,9.761912e-06,1.108241e-02,1.017418e-02,9.855490e-01,3.058849e-01,1.225821e-01,2.449340e-02,7.053317e-03,4.770720e-01,4.194287e+00,2.763888e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.126267e-02,0.000000e+00,4.635505e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.119789e-02,1.798652e-02,5.395955e-02,2.449340e-02,2.486377e-03,2.877843e-01,4.695308e-02,3.413731e-01,2.646222e-01,7.053317e-03,6.426721e-01,5.531847e+01,2.457835e-01
2.500000e+01,1.289530e+00,3.594627e-01,6.650644e-02,3.465378e-02,1.030366e-02,3.346040e-01,5.395437e-02,1.333989e+01,1.498623e-02,1.722536e-05,7.783286e-07,9.206002e-07,2.963349e-05,4.628286e-03,1.337452e-06,4.727145e-03,4.598523e-03,1.289513e+00,3.594619e-01,1.330120e-01,3.462415e-02,1.597903e-02,3.346027e-01,5.164375e+00,4.350707e+00,1.453211e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.774200e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.575774e-02,2.530088e-02,7.590264e-02,3.462415e-02,3.327172e-03,4.048141e-01,7.322650e-02,5.754470e-01,3.594619e-01,1.597903e-02,1.032807e+00,7.055264e+01,4.355845e-01
2.500000e+01,1.283358e+00,4.197344e-01,6.090298e-02,3.297790e-02,6.290672e-03,2.658941e-01,5.679625e-02,1.307906e+01,1.628885e-02,4.135399e-05,6.056544e-07,5.268495e-07,7.201368e-06,2.579925e-03,4.598960e-07,2.680693e-03,2.645698e-03,1.283317e+00,4.197338e-01,1.218054e-01,3.297070e-02,1.000142e-02,2.658936e-01,5.196605e+00,4.510824e+00,1.246849e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.137899e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.505058e-02,2.417172e-02,7.251516e-02,3.297070e-02,3.286883e-03,3.867475e-01,8.540255e-02,6.770593e-01,4.197338e-01,1.000142e-02,1.206994e+00,7.132855e+01,5.124662e-01
2.500000e+01,1.236375e+00,4.804106e-01,6.533485e-02,4.132573e-02,7.266374e-03,1.750423e-01,6.729981e-02,1.306374e+01,2.302412e-02,6.129172e-05,8.455245e-07,7.168912e-07,9.331479e-06,3.501323e-03,6.102663e-07,3.646830e-03,3.601786e-03,1.236314e+00,4.804098e-01,1.306690e-01,4.131640e-02,1.103142e-02,1.750417e-01,5.339751e+00,4.934132e+00,4.877278e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.207292e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.886267e-02,3.029438e-02,9.088314e-02,4.131640e-02,4.125172e-03,4.847101e-01,9.774323e-02,7.751794e-01,4.804098e-01,1.103142e-02,1.381523e+00,7.339191e+01,5.867272e-01
2.500000e+01,1.261855e+00,3.352394e-01,4.016591e-02,4.210004e-02,9.601708e-03,1.807869e-01,8.651214e-02,1.315816e+01,4.899691e-02,9.755935e-05,1.965095e-06,1.928074e-06,3.403049e-05,9.544318e-03,1.939867e-06,9.815559e-03,9.662089e-03,1.261757e+00,3.352374e-01,8.032989e-02,4.206601e-02,9.659098e-03,1.807850e-01,4.653159e+00,4.215670e+00,3.786386e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.518709e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.918832e-02,3.081512e-02,9.244536e-02,4.206601e-02,4.156670e-03,4.930419e-01,6.823006e-02,5.397731e-01,3.352374e-01,9.659098e-03,9.638231e-01,6.579480e+01,4.085738e-01
2.500000e+01,1.191770e+00,4.569441e-01,4.814054e-02,3.784511e-02,1.167660e-02,6.465931e-01,5.077858e-02,1.275324e+01,2.012676e-02,3.971207e-06,5.516591e-05,4.441715e-05,6.232762e-04,2.930369e-03,1.980187e-05,4.338503e-03,1.561914e-03,1.191766e+00,4.568889e-01,9.623666e-02,3.722183e-02,2.042283e-02,6.465733e-01,5.377158e+00,3.424471e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.811833e-02,0.000000e+00,6.093515e-01,0.000000e+00,0.000000e+00,3.722183e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.814088e-02,3.745124e-01,3.715488e-01,2.042283e-02,7.689615e-01,6.977097e+01,2.776588e-01
2.500000e+01,9.378365e-01,5.041032e-01,6.763641e-02,3.306582e-02,9.855864e-03,1.542663e-01,1.042620e-01,1.285347e+01,6.891655e-02,3.514668e-05,1.625299e-05,5.773732e-05,1.069491e-04,6.606414e-03,6.558381e-06,6.979146e-03,6.371429e-03,9.378014e-01,5.040869e-01,1.352151e-01,3.295887e-02,1.310531e-02,1.542597e-01,4.542808e+00,3.960122e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.456615e-02,0.000000e+00,1.399779e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.506600e-02,2.419934e-02,7.259803e-02,3.295887e-02,3.340142e-03,3.871895e-01,8.154811e-02,5.923263e-01,4.595208e-01,1.310531e-02,1.115983e+00,6.101922e+01,4.264079e-01
2.500000e+01,9.008463e-01,3.917827e-01,5.652820e-02,2.460050e-02,6.257287e-03,4.751153e-01,5.119655e-02,1.232294e+01,2.647004e-02,4.826784e-06,1.108605e-04,5.383103e-05,5.839594e-04,2.100329e-03,1.960845e-05,3.553299e-03,8.054904e-04,9.008415e-01,3.916718e-01,1.130026e-01,2.401654e-02,1.041425e-02,4.750957e-01,4.262339e+00,2.762403e+00,0.000000e+00,0.000000e+00,1.651257e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.650128e-02,0.000000e+00,4.510792e-01,0.000000e+00,0.000000e+00,2.401654e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.427990e-02,2.647101e-01,3.111540e-01,1.041425e-02,5.689430e-01,5.576174e+01,2.080485e-01
2.500000e+01,1.219996e+00,3.905001e-01,3.007988e-02,4.977661e-02,9.296917e-03,5.922854e-01,7.194171e-02,1.293714e+01,4.286547e-02,1.766903e-05,1.233813e-05,4.460449e-05,1.082831e-04,5.141309e-03,6.257543e-06,5.462965e-03,4.887382e-03,1.219978e+00,3.904878e-01,6.011516e-02,4.966833e-02,1.345252e-02,5.922791e-01,5.059553e+00,3.256273e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.163182e-03,0.000000e+00,5.816047e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.269297e-02,3.644842e-02,1.093453e-01,4.966833e-02,5.004306e-03,5.831748e-01,6.824229e-02,4.940213e-01,3.843246e-01,1.345252e-02,9.332842e-01,6.622720e+01,3.554749e-01
2.500000e+01,1.367469e+00,4.918327e-01,3.572064e-02,2.267610e-02,7.686076e-03,2.741537e-02,5.152099e-02,1.314635e+01,8.602967e-03,1.765136e-05,3.407683e-07,1.652924e-06,2.075459e-06,1.618699e-03,1.278005e-08,1.662199e-03,1.647567e-03,1.367451e+00,4.918324e-01,7.143963e-02,2.267402e-02,1.375345e-02,2.741536e-02,4.974618e+00,4.773226e+00,4.171167e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.857375e-03,1.857375e-03,0.000000e+00,9.590648e-03,1.529826e-02,4.589477e-02,2.267402e-02,2.733599e-04,2.447721e-01,1.000965e-01,7.921571e-01,4.918324e-01,1.375345e-02,1.414089e+00,7.114405e+01,5.996085e-01
2.500000e+01,1.381836e+00,3.031830e-01,4.828442e-02,3.283430e-02,7.938519e-03,2.075727e-01,1.458511e-01,1.292018e+01,1.074496e-01,4.494682e-04,3.615421e-06,2.340754e-06,1.953297e-05,1.098899e-02,1.661053e-06,1.193690e-02,1.183654e-02,1.381387e+00,3.031794e-01,9.656650e-02,3.281477e-02,4.888050e-03,2.075710e-01,4.810467e+00,4.323684e+00,5.057236e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.680157e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.499628e-02,2.408684e-02,7.226050e-02,3.281477e-02,3.315485e-03,3.853894e-01,6.165941e-02,4.904274e-01,3.031794e-01,4.888050e-03,8.720908e-01,6.836688e+01,3.711618e-01
2.500000e+01,1.134214e+00,3.362434e-01,5.320077e-02,3.247792e-02,1.113871e-02,3.102124e-01,1.480001e-01,1.301710e+01,1.146871e-01,3.530363e-04,4.071700e-06,3.179846e-06,3.571684e-05,1.538383e-02,2.522570e-06,1.617349e-02,1.600286e-02,1.133861e+00,3.362393e-01,1.063984e-01,3.244220e-02,6.893591e-03,3.102099e-01,4.577786e+00,3.781311e+00,8.857400e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.656560e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.481659e-02,2.379692e-02,7.139075e-02,3.244220e-02,3.253172e-03,3.807507e-01,6.840071e-02,5.430373e-01,3.362393e-01,6.893591e-03,9.670229e-01,6.239231e+01,4.110071e-01
2.500000e+01,1.046422e+00,5.416231e-01,3.489813e-02,3.158462e-02,8.214649e-03,2.533089e-01,7.957330e-02,1.278700e+01,4.658034e-02,2.841759e-05,9.578948e-06,3.288847e-05,4.931874e-05,3.740053e-03,3.179973e-06,3.946627e-03,3.646748e-03,1.046394e+00,5.416135e-01,6.976337e-02,3.153530e-02,1.268924e-02,2.533057e-01,4.683433e+00,3.683211e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.855337e-02,0.000000e+00,2.453505e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.441989e-02,2.316218e-02,6.948654e-02,3.153530e-02,3.207967e-03,3.705949e-01,9.278942e-02,6.754609e-01,5.230602e-01,1.268924e-02,1.270364e+00,6.213820e+01,4.864077e-01
2.500000e+01,1.288404e+00,4.001543e-01,4.999397e-02,3.536395e-02,7.577019e-03,1.395466e-01,1.136362e-01,1.295232e+01,7.279051e-02,2.748230e-04,2.487710e-06,1.717710e-06,1.579263e-05,8.160899e-03,1.257427e-06,8.749804e-03,8.670170e-03,1.288129e+00,4.001518e-01,9.998622e-02,3.534816e-02,6.993139e-03,1.395453e-01,4.916602e+00,4.579117e+00,3.162841e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.895948e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.615088e-02,2.594091e-02,7.782271e-02,3.534816e-02,3.563200e-03,4.150545e-01,8.138780e-02,6.469722e-01,4.001518e-01,6.993139e-03,1.150970e+00,6.919946e+01,4.896486e-01
2.500000e+01,1.360749e+00,4.037956e-01,3.146673e-02,4.386357e-02,1.194416e-02,7.684710e-01,1.339178e-01,1.283254e+01,1.070534e-01,3.673419e-05,4.869461e-05,1.129892e-04,5.800307e-04,1.077616e-02,1.906908e-05,1.221470e-02,9.485568e-03,1.360712e+00,4.037469e-01,6.282047e-02,4.328354e-02,1.311216e-02,7.684519e-01,5.458344e+00,3.045193e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.612964e-02,0.000000e+00,7.658937e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.908660e-02,3.056119e-02,9.168355e-02,4.328354e-02,2.558236e-03,4.889789e-01,6.660904e-02,4.708757e-01,3.876173e-01,1.311216e-02,9.045803e-01,7.083747e+01,3.370026e-01
2.500000e+01,9.122411e-01,5.381551e-01,4.869425e-02,4.093621e-02,1.066409e-02,3.991310e-01,1.292482e-01,1.229069e+01,9.960889e-02,1.860545e-05,3.796186e-04,1.849496e-04,1.755287e-03,6.700127e-03,6.079469e-05,1.118519e-02,2.780815e-03,9.122225e-01,5.377755e-01,9.720355e-02,3.918092e-02,1.462805e-02,3.990702e-01,4.729123e+00,3.345095e+00,0.000000e+00,0.000000e+00,7.964650e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.778527e-03,0.000000e+00,3.598893e-01,0.000000e+00,0.000000e+00,3.918092e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.964270e-02,4.172334e-01,4.898160e-01,1.462805e-02,8.951355e-01,6.051662e+01,3.278134e-01
2.500000e+01,1.296418e+00,3.855607e-01,4.840175e-02,2.572466e-02,1.036355e-02,8.499772e-02,1.418080e-01,1.300211e+01,1.017938e-01,3.284182e-04,3.579167e-06,2.719033e-06,2.914326e-05,1.310705e-02,2.113148e-06,1.383291e-02,1.369215e-02,1.296090e+00,3.855571e-01,9.680078e-02,2.569552e-02,7.620052e-03,8.499561e-02,4.719860e+00,4.513135e+00,4.173422e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.344042e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.173660e-02,1.885032e-02,5.655096e-02,2.569552e-02,2.579961e-03,3.016051e-01,7.842995e-02,6.228551e-01,3.855571e-01,7.620052e-03,1.108893e+00,6.718229e+01,4.714134e-01
2.500000e+01,1.380870e+00,5.784199e-01,5.040194e-02,2.860877e-02,7.444615e-03,7.486270e-01,7.571692e-02,1.240988e+01,4.324128e-02,9.924234e-06,8.183081e-05,5.498446e-05,3.327767e-04,2.205642e-03,1.337057e-05,3.105165e-03,1.438419e-03,1.380860e+00,5.783381e-01,1.007489e-01,2.827599e-02,1.268359e-02,7.486136e-01,6.087466e+00,3.620818e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.037445e-02,0.000000e+00,7.203376e-01,0.000000e+00,0.000000e+00,2.827599e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.496844e-02,4.749456e-01,4.996876e-01,1.268359e-02,9.832737e-01,7.879559e+01,3.597062e-01
2.500000e+01,1.074672e+00,3.236998e-01,3.218676e-02,3.146855e-02,8.434764e-03,3.439158e-01,6.195489e-02,1.318429e+01,3.331455e-02,6.125414e-05,1.376321e-06,1.398385e-06,2.688200e-05,6.941703e-03,1.479749e-06,7.124394e-03,7.003662e-03,1.074611e+00,3.236984e-01,6.437212e-02,3.144167e-02,9.927825e-03,3.439143e-01,4.213934e+00,3.216502e+00,8.185839e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.201444e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.433812e-02,2.302549e-02,6.907647e-02,3.144167e-02,3.096567e-03,3.684078e-01,6.588867e-02,5.208382e-01,3.236984e-01,9.927825e-03,9.305782e-01,5.734421e+01,3.942463e-01
2.500000e+01,1.371145e+00,5.468611e-01,3.547846e-02,3.512541e-02,1.035289e-02,5.641798e-01,1.154669e-01,1.281291e+01,8.171074e-02,4.643766e-05,1.768592e-05,6.166330e-05,1.003624e-04,7.029763e-03,6.342724e-06,7.417501e-03,6.825080e-03,1.371099e+00,5.468434e-01,7.089526e-02,3.502505e-02,1.367602e-02,5.641735e-01,5.704359e+00,3.785942e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.752443e-02,0.000000e+00,5.555533e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.601372e-02,2.572204e-02,7.716611e-02,3.502505e-02,3.558006e-03,4.115526e-01,9.391268e-02,6.830816e-01,5.293190e-01,1.367602e-02,1.285539e+00,7.482292e+01,4.918380e-01
2.500000e+01,1.230004e+00,3.294766e-01,3.603499e-02,4.084095e-02,6.371048e-03,4.931177e-01,1.046146e-01,1.291592e+01,7.411818e-02,3.143030e-04,2.489115e-06,1.597627e-06,1.316345e-05,7.487027e-03,1.129583e-06,8.149374e-03,8.080863e-03,1.229690e+00,3.294741e-01,7.206838e-02,4.082779e-02,5.255069e-03,4.931166e-01,4.821520e+00,3.426871e+00,5.464709e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.679408e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.865868e-02,2.996939e-02,8.990817e-02,4.082779e-02,4.126301e-03,4.795103e-01,6.700644e-02,5.329957e-01,3.294741e-01,5.255069e-03,9.477335e-01,6.500201e+01,4.033768e-01
2.500000e+01,1.001189e+00,5.801340e-01,3.928563e-02,4.730864e-02,9.897561e-03,6.526331e-01,1.272839e-01,1.044284e+01,1.041736e-01,2.871938e-05,1.513938e-03,7.514847e-07,6.947215e-03,1.526338e-02,3.755701e-05,3.220028e-02,1.184216e-03,1.001160e+00,5.786201e-01,7.857051e-02,4.036142e-02,4.531744e-03,6.525955e-01,5.063630e+00,2.717664e+00,0.000000e+00,4.061851e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.928525e-02,6.122341e-01,0.000000e+00,0.000000e+00,4.036142e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.281546e-02,2.285566e-01,3.404991e-01,4.531744e-03,5.176992e-01,6.579740e+01,1.748580e-01
