T, CaO, SiO2, Al2O3, SO3, K2O, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, C_s, O_s, H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, Calcite, Hemicarbonate, Monocarbonate, Thaumasite, mETss, Al_ET_ss, Ca_ET_ss, S_ET_ss, C_ET_ss, H2O_ET_ss,  mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.222339e+00,3.794541e-01,5.717800e-02,2.261089e-02,1.012651e-02,1.146845e-01,7.197186e-02,1.322205e+01,3.275565e-02,5.370161e-05,1.418616e-06,1.508977e-06,3.284029e-05,7.517616e-03,1.721211e-06,7.697524e-03,7.551898e-03,1.222285e+00,3.794527e-01,1.143545e-01,2.257805e-02,1.273540e-02,1.146828e-01,4.653000e+00,4.393619e+00,3.035943e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.355677e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.029173e-02,1.652681e-02,4.958043e-02,2.257805e-02,2.212164e-03,2.644290e-01,7.725038e-02,6.098984e-01,3.794527e-01,1.273540e-02,1.090734e+00,6.535519e+01,4.616665e-01
2.500000e+01,1.338360e+00,3.019434e-01,5.110393e-02,3.750259e-02,9.429111e-03,7.867053e-01,7.124517e-02,1.301468e+01,4.416983e-02,1.513499e-05,1.570283e-05,5.626589e-05,1.761812e-04,6.533720e-03,9.636434e-06,7.005586e-03,6.115936e-03,1.338345e+00,3.019277e-01,1.021516e-01,3.732641e-02,1.232450e-02,7.866957e-01,5.308017e+00,3.042113e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.129917e-02,0.000000e+00,7.568708e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.704444e-02,2.737468e-02,8.212404e-02,3.732641e-02,3.735613e-03,4.379949e-01,5.163873e-02,3.723946e-01,2.906285e-01,1.232450e-02,7.056860e-01,6.885706e+01,2.678218e-01
2.500000e+01,1.343093e+00,3.089722e-01,4.593869e-02,4.131344e-02,1.118177e-02,6.466988e-01,5.739167e-02,1.334768e+01,2.658310e-02,2.984883e-05,1.399866e-06,1.664108e-06,5.498316e-05,8.370872e-03,2.456752e-06,8.548245e-03,8.311597e-03,1.343063e+00,3.089708e-01,9.187572e-02,4.125846e-02,1.399267e-02,6.466963e-01,5.255355e+00,3.464745e+00,2.283001e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.118721e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.877483e-02,3.014486e-02,9.043456e-02,4.125846e-02,3.958824e-03,4.823177e-01,6.294389e-02,4.944648e-01,3.089708e-01,1.399267e-02,8.877051e-01,6.996470e+01,3.742834e-01
2.500000e+01,1.231016e+00,5.607253e-01,4.733729e-02,4.085930e-02,7.629644e-03,2.738070e-01,6.401753e-02,1.286564e+01,2.332192e-02,2.308263e-05,2.700265e-06,5.617520e-06,1.645721e-05,2.218291e-03,1.073649e-06,2.309437e-03,2.219721e-03,1.230993e+00,5.607226e-01,9.466896e-02,4.084284e-02,1.304100e-02,2.738059e-01,5.436023e+00,4.529842e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.373266e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.866970e-02,2.998767e-02,8.996301e-02,4.084284e-02,4.138663e-03,4.798027e-01,1.034784e-01,7.743407e-01,5.607226e-01,1.304100e-02,1.429371e+00,7.245543e+01,5.665083e-01
2.500000e+01,1.207504e+00,4.628884e-01,5.588108e-02,3.257866e-02,6.714260e-03,6.003199e-01,5.999423e-02,1.270673e+01,2.815388e-02,8.798728e-06,1.792998e-05,2.860275e-05,1.545773e-04,2.183127e-03,5.179541e-06,2.573382e-03,1.836330e-03,1.207495e+00,4.628705e-01,1.117336e-01,3.242408e-02,1.124539e-02,6.003147e-01,5.378344e+00,3.547965e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.586678e-02,0.000000e+00,5.678906e-01,0.000000e+00,0.000000e+00,3.242408e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.232808e-02,4.305988e-01,3.745796e-01,1.124539e-02,8.406872e-01,7.019921e+01,3.089750e-01
2.500000e+01,9.357803e-01,3.278987e-01,4.395904e-02,3.118329e-02,7.162384e-03,6.775366e-01,8.589761e-02,1.096918e+01,6.864223e-02,1.223074e-05,7.956940e-04,6.338068e-06,4.002423e-03,8.905436e-03,3.351277e-05,1.852636e-02,7.684404e-04,9.357681e-01,3.271030e-01,8.791174e-02,2.718087e-02,5.419332e-03,6.775031e-01,4.162781e+00,2.003362e+00,0.000000e+00,0.000000e+00,8.791174e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.503222e-01,0.000000e+00,0.000000e+00,2.718087e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.803509e-02,2.039032e-01,2.999221e-01,5.419332e-03,4.621005e-01,5.246798e+01,1.572592e-01
2.500000e+01,1.114334e+00,3.683736e-01,4.321928e-02,2.179149e-02,8.758285e-03,6.072250e-01,1.442561e-01,1.271803e+01,1.208459e-01,4.912475e-05,4.745915e-05,1.006366e-04,4.419100e-04,9.004975e-03,1.376735e-05,1.017381e-02,8.042115e-03,1.114285e+00,3.683261e-01,8.633792e-02,2.134958e-02,8.511595e-03,6.072112e-01,4.588768e+00,2.651193e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.877536e-02,0.000000e+00,5.977058e-01,0.000000e+00,0.000000e+00,8.837128e-03,5.490356e-03,8.787199e-03,2.636159e-02,1.251245e-02,6.683449e-04,1.405952e-01,5.469703e-02,3.861554e-01,3.207137e-01,8.511595e-03,7.422417e-01,5.972730e+01,2.763381e-01
2.500000e+01,9.993600e-01,5.536168e-01,6.394281e-02,3.363390e-02,1.032249e-02,2.818866e-01,9.285660e-02,1.275306e+01,5.650733e-02,1.620980e-05,4.151182e-05,6.528951e-05,4.186619e-04,5.085274e-03,1.353688e-05,6.099660e-03,4.149593e-03,9.993438e-01,5.535753e-01,1.278203e-01,3.321524e-02,1.555971e-02,2.818731e-01,5.002650e+00,4.066506e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.391017e-02,0.000000e+00,2.486578e-01,0.000000e+00,0.000000e+00,3.321524e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.594215e-02,5.232199e-01,4.564499e-01,1.555971e-02,1.023743e+00,6.616063e+01,3.755632e-01
2.500000e+01,1.258586e+00,3.378914e-01,4.237577e-02,4.895166e-02,1.130515e-02,3.033199e-01,1.178382e-01,1.310849e+01,8.160740e-02,1.892112e-04,3.113711e-06,2.839547e-06,4.266096e-05,1.396788e-02,2.607404e-06,1.444252e-02,1.424737e-02,1.258397e+00,3.378883e-01,8.474870e-02,4.890900e-02,8.642419e-03,3.033173e-01,4.867415e+00,4.096873e+00,2.343599e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.740055e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.232040e-02,3.584649e-02,1.075395e-01,4.890900e-02,4.860739e-03,5.735439e-01,6.875662e-02,5.446876e-01,3.378883e-01,8.642419e-03,9.715704e-01,6.747058e+01,4.122820e-01
2.500000e+01,1.083112e+00,5.118725e-01,5.657636e-02,4.456872e-02,1.116062e-02,3.216341e-01,1.408794e-01,1.279691e+01,1.061781e-01,4.711557e-05,3.248164e-05,8.994173e-05,2.588026e-04,9.124953e-03,1.139789e-05,9.886329e-03,8.551309e-03,1.083065e+00,5.118400e-01,1.130628e-01,4.430992e-02,1.319629e-02,3.216227e-01,5.010867e+00,3.903509e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.066173e-02,0.000000e+00,3.183236e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.979923e-02,3.173932e-02,9.521797e-02,4.430992e-02,3.299067e-03,5.078292e-01,8.206914e-02,5.881998e-01,4.711783e-01,1.319629e-02,1.118631e+00,6.667916e+01,4.216477e-01
2.500000e+01,1.269656e+00,3.337587e-01,3.937504e-02,3.964693e-02,1.099955e-02,7.489508e-01,1.057940e-01,1.294249e+01,8.118715e-02,2.832481e-05,3.057956e-05,9.419770e-05,3.398808e-04,1.019452e-02,1.569275e-05,1.108543e-02,9.408726e-03,1.269628e+00,3.337281e-01,7.865588e-02,3.930705e-02,1.180458e-02,7.489351e-01,5.071308e+00,2.789093e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.513287e-02,0.000000e+00,7.456570e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.769819e-02,2.839014e-02,8.517040e-02,3.930705e-02,3.278152e-03,4.542421e-01,5.420336e-02,3.885346e-01,3.085952e-01,1.180458e-02,7.392412e-01,6.603033e+01,2.787657e-01
2.500000e+01,1.211690e+00,5.003959e-01,3.051169e-02,3.057738e-02,1.166398e-02,3.414019e-01,6.705565e-02,1.313997e+01,3.258935e-02,3.409375e-05,2.514415e-06,3.698580e-06,4.249898e-05,6.163490e-03,2.296239e-06,6.327635e-03,6.134258e-03,1.211656e+00,5.003934e-01,6.101968e-02,3.053488e-02,1.716447e-02,3.413996e-01,5.016562e+00,3.859207e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.190529e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.393051e-02,2.237172e-02,6.711517e-02,3.053488e-02,3.022703e-03,3.579476e-01,9.731531e-02,7.481919e-01,5.003934e-01,1.716447e-02,1.359092e+00,6.732317e+01,5.601962e-01
2.500000e+01,1.064526e+00,5.427044e-01,3.047166e-02,2.611832e-02,7.583225e-03,7.660023e-01,7.497145e-02,1.046664e+01,5.759255e-02,1.541272e-05,9.185967e-04,4.433095e-07,4.660874e-03,1.016838e-02,2.353032e-05,2.131702e-02,6.957563e-04,1.064511e+00,5.417858e-01,6.094288e-02,2.145745e-02,4.998067e-03,7.659788e-01,4.853470e+00,2.030289e+00,0.000000e+00,6.280818e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.047144e-02,7.445213e-01,0.000000e+00,0.000000e+00,2.145745e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.222332e-02,2.251455e-01,3.356344e-01,4.998067e-03,5.104543e-01,6.260727e+01,1.721730e-01
2.500000e+01,1.172371e+00,3.641483e-01,3.065502e-02,2.275959e-02,1.143018e-02,6.421856e-01,1.454971e-01,1.287219e+01,1.232413e-01,5.745210e-05,3.203797e-05,1.107258e-04,2.379881e-04,1.248532e-02,1.365834e-05,1.324670e-02,1.194629e-02,1.172314e+00,3.641163e-01,6.119931e-02,2.252160e-02,1.037504e-02,6.421719e-01,4.619153e+00,2.539424e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.236565e-02,0.000000e+00,6.399915e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.025598e-02,1.646802e-02,4.940406e-02,2.252160e-02,2.180426e-03,2.634883e-01,6.049889e-02,4.381867e-01,3.417506e-01,1.037504e-02,8.272984e-01,6.009202e+01,3.151711e-01
2.500000e+01,9.426276e-01,5.366752e-01,5.833736e-02,3.069001e-02,9.475027e-03,7.933754e-02,1.394711e-01,1.274942e+01,1.020808e-01,6.919079e-05,1.958440e-05,6.545866e-05,8.724965e-05,7.414602e-03,5.800189e-06,7.827238e-03,7.276077e-03,9.425584e-01,5.366556e-01,1.166093e-01,3.060276e-02,1.153545e-02,7.933174e-02,4.542747e+00,4.191448e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.567536e-02,0.000000e+00,4.482410e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.399570e-02,2.248112e-02,6.744336e-02,3.060276e-02,3.118921e-03,3.596979e-01,9.240335e-02,6.733854e-01,5.209803e-01,1.153545e-02,1.265347e+00,6.069966e+01,4.849898e-01
2.500000e+01,1.147877e+00,3.908333e-01,4.697001e-02,3.123833e-02,9.873381e-03,5.125965e-01,1.430114e-01,1.281806e+01,1.145328e-01,6.419116e-05,2.505175e-05,8.758418e-05,1.448959e-04,9.989586e-03,9.121736e-06,1.054066e-02,9.690534e-03,1.147813e+00,3.908082e-01,9.385244e-02,3.109343e-02,9.757176e-03,5.125874e-01,4.801656e+00,3.216229e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.786265e-02,0.000000e+00,4.917832e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.421580e-02,2.283408e-02,6.850225e-02,3.109343e-02,3.157689e-03,3.653453e-01,6.617053e-02,4.812160e-01,3.729456e-01,9.757176e-03,9.057564e-01,6.295742e+01,3.464808e-01
2.500000e+01,1.019628e+00,5.226303e-01,5.272611e-02,4.252821e-02,1.176506e-02,1.029096e-01,6.501092e-02,1.305981e+01,2.490733e-02,1.383447e-05,4.259312e-06,1.022078e-05,5.533079e-05,3.951014e-03,3.030268e-06,4.110031e-03,3.845570e-03,1.019614e+00,5.226260e-01,1.054420e-01,4.247288e-02,1.957911e-02,1.029066e-01,4.802806e+00,4.473512e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.151798e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.938957e-02,3.114047e-02,9.342140e-02,4.247288e-02,4.237823e-03,4.982475e-01,9.643684e-02,7.160717e-01,5.226260e-01,1.957911e-02,1.329850e+00,6.447050e+01,5.227230e-01
2.500000e+01,1.293017e+00,3.102289e-01,3.824795e-02,4.600854e-02,6.692951e-03,7.034478e-01,7.770901e-02,1.291290e+01,4.974042e-02,4.375742e-05,6.067607e-06,1.300116e-05,4.482287e-05,5.355209e-03,2.799474e-06,5.557790e-03,5.325441e-03,1.292973e+00,3.102228e-01,7.648290e-02,4.596372e-02,8.030693e-03,7.034450e-01,5.143832e+00,3.133785e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.774292e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.100507e-02,3.373804e-02,1.012141e-01,4.596372e-02,4.643334e-03,5.398085e-01,5.733388e-02,4.288402e-01,3.102228e-01,8.030693e-03,7.919870e-01,6.721966e+01,3.138300e-01
2.500000e+01,1.274755e+00,3.607418e-01,3.271310e-02,2.940719e-02,8.888648e-03,2.697446e-01,1.318821e-01,1.296287e+01,9.788691e-02,3.574132e-04,3.364086e-06,2.371388e-06,2.251588e-05,1.130537e-02,1.756085e-06,1.207500e-02,1.196312e-02,1.274398e+00,3.607384e-01,6.542383e-02,2.938467e-02,6.471931e-03,2.697428e-01,4.642698e+00,3.835625e+00,2.939851e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.448527e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.342521e-02,2.156292e-02,6.468875e-02,2.938467e-02,2.959702e-03,3.450067e-01,7.337344e-02,5.831492e-01,3.607384e-01,6.471931e-03,1.037586e+00,6.478534e+01,4.413489e-01
2.500000e+01,1.121430e+00,3.218406e-01,6.679360e-02,4.093827e-02,9.955637e-03,6.601051e-01,5.398702e-02,1.301788e+01,2.505654e-02,5.283861e-06,3.412726e-05,5.371753e-05,8.514912e-04,5.427333e-03,2.009039e-05,7.264912e-03,3.600953e-03,1.121425e+00,3.218065e-01,1.335335e-01,4.008678e-02,1.448394e-02,6.600850e-01,5.037200e+00,3.248381e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.676674e-02,0.000000e+00,6.199982e-01,0.000000e+00,0.000000e+00,4.008678e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.628912e-02,2.476327e-01,2.149530e-01,1.448394e-02,4.887547e-01,6.585822e+01,1.776446e-01
2.500000e+01,1.194955e+00,5.873538e-01,3.883725e-02,3.357367e-02,1.042707e-02,8.384699e-02,1.478199e-01,1.293106e+01,1.053864e-01,4.257662e-04,3.563965e-06,2.358767e-06,2.033551e-05,1.112135e-02,1.690363e-06,1.202345e-02,1.191992e-02,1.194529e+00,5.873502e-01,7.767214e-02,3.355333e-02,9.732792e-03,8.384530e-02,5.144884e+00,4.771857e+00,1.067110e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.393533e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.533282e-02,2.462724e-02,7.388172e-02,3.355333e-02,3.387524e-03,3.940358e-01,1.194561e-01,9.499513e-01,5.873502e-01,9.732792e-03,1.689475e+00,7.120131e+01,7.189412e-01
2.500000e+01,9.435975e-01,3.799092e-01,6.301475e-02,3.286803e-02,6.095296e-03,6.026676e-01,5.018858e-02,1.213154e+01,2.733568e-02,4.581036e-06,1.414579e-04,3.551165e-05,6.635968e-04,2.027669e-03,1.972971e-05,3.685006e-03,5.963134e-04,9.435929e-01,3.797677e-01,1.259940e-01,3.220443e-02,1.016292e-02,6.026479e-01,4.476524e+00,2.554827e+00,0.000000e+00,0.000000e+00,1.259940e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.704434e-01,0.000000e+00,0.000000e+00,3.220443e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.777486e-02,2.765362e-01,3.475633e-01,1.016292e-02,6.053562e-01,5.630093e+01,2.201369e-01
