T, CaO, SiO2, Al2O3, SO3, K2O, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, C_s, O_s, H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, Calcite, Hemicarbonate, Monocarbonate, Thaumasite, mETss, Al_ET_ss, Ca_ET_ss, S_ET_ss, C_ET_ss, H2O_ET_ss,  mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.316859e+00,4.881571e-01,3.556594e-02,3.378590e-02,9.101580e-03,5.504512e-01,5.943104e-02,1.289456e+01,2.658881e-02,1.219238e-05,6.889205e-06,2.477293e-05,5.237519e-05,2.844730e-03,3.118671e-06,3.013197e-03,2.724674e-03,1.316847e+00,4.881502e-01,7.110711e-02,3.373352e-02,1.535843e-02,5.504481e-01,5.440413e+00,3.661658e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.054839e-03,0.000000e+00,5.249209e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.541659e-02,2.476198e-02,7.428594e-02,3.373352e-02,3.409446e-03,3.961917e-01,8.646436e-02,6.270594e-01,4.870954e-01,1.535843e-02,1.182904e+00,7.104043e+01,4.513139e-01
2.500000e+01,9.151482e-01,4.585201e-01,5.701271e-02,4.724089e-02,8.725648e-03,5.502239e-01,1.102875e-01,1.086469e+01,8.524385e-02,1.640102e-05,9.968909e-04,6.174846e-06,4.791784e-03,1.066013e-02,3.721788e-05,2.226758e-02,9.325644e-04,9.151318e-01,4.575232e-01,1.140192e-01,4.244911e-02,6.791162e-03,5.501867e-01,4.675108e+00,2.885570e+00,0.000000e+00,0.000000e+00,1.125153e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.519744e-04,5.077376e-01,0.000000e+00,0.000000e+00,4.244911e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.214012e-02,2.792949e-01,4.120662e-01,6.791162e-03,6.327636e-01,5.941620e+01,2.150116e-01
2.500000e+01,1.318827e+00,5.479525e-01,6.667117e-02,3.974445e-02,6.124128e-03,7.526185e-01,7.466911e-02,1.220394e+01,4.117948e-02,8.232561e-06,1.243337e-04,6.072208e-05,4.154368e-04,1.860702e-03,1.534120e-05,3.015205e-03,9.157564e-04,1.318819e+00,5.478282e-01,1.332816e-01,3.932901e-02,1.038755e-02,7.526032e-01,6.109102e+00,3.732635e+00,0.000000e+00,0.000000e+00,3.945778e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.691192e-02,0.000000e+00,7.132741e-01,0.000000e+00,0.000000e+00,3.932901e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.547003e-02,3.937337e-01,4.615872e-01,1.038755e-02,8.419003e-01,7.883316e+01,3.092349e-01
2.500000e+01,1.213688e+00,5.118467e-01,5.844824e-02,3.198713e-02,7.437205e-03,1.448209e-01,9.456924e-02,1.295573e+01,5.170338e-02,1.931018e-04,1.770177e-06,1.230519e-06,1.143173e-05,5.852869e-03,9.040908e-07,6.267992e-03,6.209929e-03,1.213495e+00,5.118449e-01,1.168952e-01,3.197570e-02,9.021541e-03,1.448200e-01,5.197987e+00,4.790762e+00,3.384201e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.488266e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.460966e-02,2.346541e-02,7.039623e-02,3.197570e-02,3.222418e-03,3.754466e-01,1.041062e-01,8.275143e-01,5.118449e-01,9.021541e-03,1.472228e+00,7.150950e+01,6.262901e-01
2.500000e+01,1.140578e+00,5.721944e-01,6.085984e-02,4.065172e-02,9.988262e-03,4.112398e-02,1.241948e-01,1.293377e+01,7.967451e-02,1.866080e-04,4.074228e-06,2.409079e-05,8.827233e-06,8.693723e-03,5.362230e-08,9.115323e-03,9.017956e-03,1.140391e+00,5.721903e-01,1.216956e-01,4.064289e-02,1.128280e-02,4.112393e-02,5.171816e+00,4.989366e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.570525e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.311681e-02,2.091903e-02,6.275708e-02,3.107237e-02,3.061702e-04,3.347044e-01,1.124495e-01,8.760812e-01,5.721903e-01,1.128280e-02,1.576996e+00,7.081042e+01,6.596244e-01
2.500000e+01,9.149561e-01,3.824669e-01,5.942365e-02,3.810216e-02,6.981741e-03,7.124750e-01,1.264401e-01,1.085044e+01,1.091224e-01,2.134483e-05,1.209021e-03,7.600869e-06,5.434625e-03,1.216636e-02,4.356943e-05,2.550063e-02,1.147292e-03,9.149348e-01,3.812579e-01,1.188397e-01,3.266754e-02,1.797119e-03,7.124314e-01,4.400945e+00,2.042942e+00,0.000000e+00,0.000000e+00,2.964219e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.793774e-02,6.797639e-01,0.000000e+00,0.000000e+00,3.266754e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.477957e-02,7.923051e-02,1.168394e-01,1.797119e-03,1.793850e-01,5.701771e+01,6.101231e-02
2.500000e+01,1.005470e+00,4.032443e-01,4.971212e-02,3.501656e-02,8.174653e-03,7.180068e-01,5.806868e-02,1.093808e+01,3.837036e-02,6.774548e-06,6.171439e-04,3.366173e-06,4.109234e-03,8.901373e-03,2.600348e-05,1.833365e-02,5.102823e-04,1.005463e+00,4.026272e-01,9.942087e-02,3.090733e-02,7.447933e-03,7.179808e-01,4.629366e+00,2.274220e+00,0.000000e+00,0.000000e+00,6.949745e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.496171e-02,6.870735e-01,0.000000e+00,0.000000e+00,3.090733e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.954334e-02,2.107061e-01,3.118730e-01,7.447933e-03,4.794835e-01,5.886882e+01,1.618857e-01
2.500000e+01,1.381604e+00,4.654303e-01,4.891033e-02,4.752568e-02,6.376144e-03,5.797637e-02,8.072432e-02,1.297862e+01,3.372636e-02,1.171625e-04,1.169263e-06,8.497093e-07,8.467742e-06,4.070193e-03,6.409115e-07,4.326219e-03,4.283318e-03,1.381487e+00,4.654291e-01,9.781981e-02,4.751721e-02,8.682095e-03,5.797573e-02,5.341752e+00,5.239666e+00,3.770737e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.171812e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.170731e-02,3.486491e-02,1.045947e-01,4.751721e-02,4.780156e-03,5.578386e-01,9.467130e-02,7.521905e-01,4.654291e-01,8.682095e-03,1.338669e+00,7.595030e+01,5.692922e-01
2.500000e+01,1.007039e+00,5.867485e-01,6.661115e-02,2.547185e-02,7.118422e-03,2.850830e-01,1.470816e-01,1.246650e+01,1.117258e-01,3.977332e-05,7.181149e-05,8.201425e-05,2.733822e-04,4.648260e-03,1.129550e-05,5.487369e-03,4.024168e-03,1.006999e+00,5.866767e-01,1.331403e-01,2.519847e-02,9.588584e-03,2.850717e-01,5.007129e+00,3.953066e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.657014e-02,0.000000e+00,2.598732e-01,0.000000e+00,0.000000e+00,2.519847e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.958355e-02,5.383903e-01,4.949081e-01,9.588584e-03,1.065995e+00,6.613917e+01,3.901627e-01
2.500000e+01,1.384331e+00,4.716745e-01,5.298299e-02,2.846492e-02,1.048750e-02,2.220729e-01,1.054196e-01,1.307402e+01,6.316610e-02,1.628846e-04,2.338901e-06,2.017637e-06,2.713775e-05,9.871868e-03,1.746571e-06,1.026026e-02,1.013365e-02,1.384168e+00,4.716722e-01,1.059640e-01,2.843778e-02,1.110313e-02,2.220712e-01,5.393345e+00,4.743759e+00,2.137935e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.766775e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.298194e-02,2.084949e-02,6.254846e-02,2.843778e-02,2.836449e-03,3.335918e-01,9.596874e-02,7.609197e-01,4.716722e-01,1.110313e-02,1.356365e+00,7.480627e+01,5.759382e-01
2.500000e+01,1.018602e+00,3.500380e-01,4.761003e-02,3.563815e-02,7.423511e-03,3.388111e-01,1.443565e-01,1.279285e+01,1.139146e-01,2.048394e-04,8.936759e-06,1.245130e-05,3.578405e-05,8.761112e-03,2.721482e-06,9.270040e-03,9.066594e-03,1.018397e+00,3.500291e-01,9.520761e-02,3.560237e-02,6.085910e-03,3.388084e-01,4.362289e+00,3.427111e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.006568e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.628005e-02,2.615016e-02,7.845049e-02,3.560237e-02,3.622879e-03,4.184026e-01,6.591254e-02,5.011750e-01,3.500291e-01,6.085910e-03,9.153368e-01,5.799471e+01,3.706048e-01
2.500000e+01,1.041408e+00,4.714298e-01,3.138581e-02,3.322128e-02,1.063130e-02,3.673927e-01,9.928512e-02,1.285314e+01,7.058806e-02,2.859682e-05,2.311323e-05,6.731576e-05,2.091953e-04,7.017015e-03,9.436983e-06,7.604012e-03,6.542491e-03,1.041379e+00,4.714067e-01,6.270430e-02,3.301208e-02,1.424559e-02,3.673833e-01,4.531758e+00,3.225166e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.948782e-02,0.000000e+00,3.648024e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.479799e-02,2.372866e-02,7.118598e-02,3.301208e-02,2.580904e-03,3.796585e-01,7.899015e-02,5.664154e-01,4.519189e-01,1.424559e-02,1.077022e+00,5.968358e+01,4.061913e-01
2.500000e+01,1.130110e+00,3.231800e-01,5.755883e-02,2.383327e-02,7.458485e-03,3.304387e-02,1.416419e-01,1.289933e+01,1.038471e-01,4.631706e-04,3.462660e-06,1.078292e-05,6.288675e-06,9.978082e-03,5.944038e-08,1.093357e-02,1.087454e-02,1.129647e+00,3.231765e-01,1.151069e-01,2.382698e-02,4.938888e-03,3.304381e-02,4.214221e+00,4.251046e+00,3.604172e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.352695e-02,3.352695e-02,0.000000e+00,1.008100e-02,1.608083e-02,4.824248e-02,2.382698e-02,2.942589e-04,2.572932e-01,6.572307e-02,5.229351e-01,3.231765e-01,4.938888e-03,9.296422e-01,6.063355e+01,3.957579e-01
2.500000e+01,1.368073e+00,4.131926e-01,3.100698e-02,4.595438e-02,6.316207e-03,5.350093e-01,1.069456e-01,1.287999e+01,7.288951e-02,3.470510e-04,2.411553e-06,1.436896e-06,1.065097e-05,6.620616e-03,9.896865e-07,7.343038e-03,7.285531e-03,1.367726e+00,4.131902e-01,6.201252e-02,4.594373e-02,6.011798e-03,5.350083e-01,5.406830e+00,3.817703e+00,2.499009e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.162138e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.100090e-02,3.373203e-02,1.011961e-01,4.594373e-02,4.654312e-03,5.397124e-01,8.402509e-02,6.687650e-01,4.131902e-01,6.011798e-03,1.188606e+00,7.291225e+01,5.061150e-01
2.500000e+01,1.306719e+00,5.369927e-01,4.151718e-02,4.095163e-02,6.232153e-03,3.347849e-01,6.793900e-02,1.287729e+01,2.790428e-02,6.404915e-05,1.598461e-06,1.688469e-06,8.299531e-06,2.639012e-03,6.229098e-07,2.789837e-03,2.744811e-03,1.306655e+00,5.369911e-01,8.303267e-02,4.094333e-02,9.825294e-03,3.347843e-01,5.531908e+00,4.458822e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.041508e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.871507e-02,3.006045e-02,9.018136e-02,4.094333e-02,4.147350e-03,4.809673e-01,1.041971e-01,8.063783e-01,5.369911e-01,9.825294e-03,1.457096e+00,7.446142e+01,6.044316e-01
2.500000e+01,1.082034e+00,5.115222e-01,3.673087e-02,4.424454e-02,7.018182e-03,1.169755e-01,1.067507e-01,1.287537e+01,6.757092e-02,2.652965e-04,2.603940e-06,1.803428e-06,1.176016e-05,6.157285e-03,1.027584e-06,6.719063e-03,6.655744e-03,1.081769e+00,5.115196e-01,7.345994e-02,4.423278e-02,7.879079e-03,1.169745e-01,4.777385e+00,4.383600e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.200082e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.021918e-02,3.247646e-02,9.742939e-02,4.423278e-02,4.481915e-03,5.196234e-01,1.026129e-01,8.103715e-01,5.115196e-01,7.879079e-03,1.446768e+00,6.572208e+01,6.131386e-01
2.500000e+01,1.166737e+00,5.649709e-01,5.158391e-02,4.860589e-02,7.101503e-03,1.180290e-01,8.329603e-02,1.287885e+01,3.896518e-02,8.576285e-05,2.298522e-06,2.507119e-06,1.213760e-05,3.707474e-03,9.010054e-07,3.911304e-03,3.846457e-03,1.166651e+00,5.649686e-01,1.031653e-01,4.859375e-02,1.049553e-02,1.180281e-01,5.309187e+00,4.941532e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.936218e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.221185e-02,3.567701e-02,1.070310e-01,4.859375e-02,4.921766e-03,5.708322e-01,1.093821e-01,8.452814e-01,5.649686e-01,1.049553e-02,1.528748e+00,7.227063e+01,6.329951e-01
2.500000e+01,9.641127e-01,3.729697e-01,3.899200e-02,3.987932e-02,9.503767e-03,7.706658e-01,6.621007e-02,1.054062e+01,5.100942e-02,1.241050e-05,1.105343e-03,4.736051e-07,7.545313e-03,1.615759e-02,2.951836e-05,3.336498e-02,7.308096e-04,9.641003e-01,3.718644e-01,7.798353e-02,3.233401e-02,2.849945e-03,7.706363e-01,4.387843e+00,1.846678e+00,0.000000e+00,4.933994e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.899176e-02,7.383023e-01,0.000000e+00,0.000000e+00,3.233401e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.691686e-02,8.980423e-02,1.342234e-01,2.849945e-03,2.043782e-01,5.658462e+01,6.855271e-02
2.500000e+01,1.022830e+00,4.825004e-01,4.832097e-02,3.907768e-02,6.748952e-03,6.333935e-01,1.032905e-01,1.150076e+01,7.838101e-02,1.180935e-05,5.671342e-04,2.365351e-05,2.144155e-03,5.257540e-03,3.696148e-05,1.074186e-02,8.462921e-04,1.022818e+00,4.819333e-01,9.661829e-02,3.693352e-02,8.240364e-03,6.333565e-01,4.921294e+00,2.816095e+00,0.000000e+00,0.000000e+00,9.661829e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.964230e-01,0.000000e+00,0.000000e+00,3.693352e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.759829e-02,3.155946e-01,4.449997e-01,8.240364e-03,7.091174e-01,6.243031e+01,2.482668e-01
2.500000e+01,9.209157e-01,3.472038e-01,6.457745e-02,2.731411e-02,1.180190e-02,6.597249e-01,1.203890e-01,1.103260e+01,1.039794e-01,1.755667e-05,1.327410e-03,1.122358e-05,7.589529e-03,1.672073e-02,6.170340e-05,3.457132e-02,1.255490e-03,9.208981e-01,3.458764e-01,1.291437e-01,1.972458e-02,6.883070e-03,6.596632e-01,4.181290e+00,1.985964e+00,0.000000e+00,0.000000e+00,1.291437e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.399386e-01,0.000000e+00,0.000000e+00,1.972458e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.142681e-02,2.217858e-01,3.261518e-01,6.883070e-03,5.033978e-01,5.241149e+01,1.710739e-01
2.500000e+01,1.171510e+00,5.568699e-01,3.417396e-02,4.301048e-02,8.575008e-03,2.303738e-01,1.341300e-01,1.279367e+01,9.555832e-02,1.672125e-04,7.641777e-06,1.088358e-05,3.093446e-05,7.375271e-03,2.337078e-06,7.795799e-03,7.619724e-03,1.171343e+00,5.568623e-01,6.833704e-02,4.297955e-02,9.774745e-03,2.303715e-01,5.143199e+00,4.322115e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.076139e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.965336e-02,3.156860e-02,9.470581e-02,4.297955e-02,4.373359e-03,5.050977e-01,1.047173e-01,7.954862e-01,5.568623e-01,9.774745e-03,1.453733e+00,6.908861e+01,5.878318e-01
2.500000e+01,1.202933e+00,5.466196e-01,3.466681e-02,3.181284e-02,1.130384e-02,2.287595e-01,1.105748e-01,1.301044e+01,7.256383e-02,1.387657e-04,3.872826e-06,4.258472e-06,3.598980e-05,9.736063e-03,2.325202e-06,1.009856e-02,9.926019e-03,1.202794e+00,5.466157e-01,6.932936e-02,3.177685e-02,1.287162e-02,2.287572e-01,5.095307e+00,4.272012e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.025596e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.451320e-02,2.330972e-02,6.992915e-02,3.177685e-02,3.187724e-03,3.729555e-01,1.076591e-01,8.382662e-01,5.466157e-01,1.287162e-02,1.509943e+00,6.913400e+01,6.313573e-01
