T, CaO, SiO2, Al2O3, SO3, K2O, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.070265e+00,3.352729e-01,3.473498e-02,4.277814e-02,9.532371e-03,1.200719e-01,1.303031e+01,8.634205e-02,2.538842e-04,3.093360e-06,1.453783e-05,9.857789e-06,1.197315e-02,1.252056e-02,1.244107e-02,1.070011e+00,3.352698e-01,6.945542e-02,4.276828e-02,7.091590e-03,3.881064e+00,3.808960e+00,3.817167e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.070743e-02,0.000000e+00,4.020286e-03,0.000000e+00,0.000000e+00,6.820609e-02,5.413430e-01,3.352698e-01,7.091590e-03,9.642102e-01,5.603693e+01,4.097285e-01
2.500000e+01,9.163923e-01,4.751548e-01,4.970788e-02,3.577385e-02,7.721628e-03,1.190278e-01,1.288977e+01,8.477822e-02,3.242506e-04,3.231983e-06,3.946308e-05,6.071860e-07,8.048949e-03,8.743642e-03,8.650872e-03,9.160680e-01,4.751516e-01,9.937630e-02,3.577324e-02,7.394307e-03,4.049772e+00,3.846638e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.939463e-03,3.577324e-02,0.000000e+00,0.000000e+00,8.975443e-03,0.000000e+00,9.366611e-02,7.402058e-01,4.661761e-01,7.394307e-03,1.321053e+00,5.614739e+01,5.601314e-01
2.500000e+01,1.303380e+00,4.832172e-01,6.225769e-02,3.389532e-02,9.426652e-03,9.764556e-02,1.304879e+01,5.594009e-02,1.551116e-04,2.031899e-06,2.915121e-05,8.106325e-07,8.158237e-03,8.503465e-03,8.434024e-03,1.303225e+00,4.832152e-01,1.244862e-01,3.389451e-02,1.069507e-02,4.900324e+00,4.673817e+00,3.026583e-01,0.000000e+00,0.000000e+00,2.834861e-02,3.389451e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.830923e-02,7.799428e-01,4.832152e-01,1.069507e-02,1.389636e+00,6.928869e+01,5.903263e-01
2.500000e+01,1.105114e+00,5.349410e-01,4.740518e-02,3.151126e-02,8.016970e-03,6.205875e-02,1.306816e+01,2.362610e-02,6.166529e-05,8.711944e-07,1.291037e-05,3.820594e-07,3.627220e-03,3.767184e-03,3.735310e-03,1.105052e+00,5.349401e-01,9.479745e-02,3.151088e-02,1.240672e-02,4.560916e+00,4.286103e+00,6.824965e-02,0.000000e+00,0.000000e+00,1.588785e-02,3.151088e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.088393e-01,8.630956e-01,5.349401e-01,1.240672e-02,1.538322e+00,6.356690e+01,6.532722e-01
2.500000e+01,9.488635e-01,4.356462e-01,5.062605e-02,3.963361e-02,1.012254e-02,5.576094e-02,1.323907e+01,2.122471e-02,3.271522e-05,9.425142e-07,1.756347e-05,9.126463e-07,5.054347e-03,5.142225e-03,5.098737e-03,9.488308e-01,4.356453e-01,1.012345e-01,3.963270e-02,1.519073e-02,4.028891e+00,3.860848e+00,5.746592e-02,0.000000e+00,0.000000e+00,1.098457e-02,3.963270e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.869700e-02,6.998804e-01,4.356453e-01,1.519073e-02,1.252193e+00,5.612622e+01,5.297810e-01
2.500000e+01,1.152136e+00,3.612762e-01,4.422461e-02,2.714636e-02,7.763185e-03,5.188971e-02,1.320863e+01,1.725885e-02,2.919708e-05,7.357930e-07,1.327266e-05,6.229459e-07,3.806737e-03,3.882474e-03,3.849318e-03,1.152107e+00,3.612755e-01,8.843595e-02,2.714574e-02,1.171963e-02,4.026999e+00,3.864780e+00,4.113849e-01,0.000000e+00,0.000000e+00,1.707224e-02,2.714574e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.354502e-02,5.809223e-01,3.612755e-01,1.171963e-02,1.038532e+00,5.787222e+01,4.397308e-01
2.500000e+01,1.243167e+00,5.727179e-01,5.210610e-02,4.659775e-02,6.050656e-03,1.452986e-01,1.275642e+01,1.015957e-01,7.269005e-04,3.238608e-06,2.580855e-05,3.033230e-07,6.149256e-03,7.634897e-03,7.570536e-03,1.242440e+00,5.727147e-01,1.041864e-01,4.659745e-02,5.952056e-03,5.131217e+00,4.888599e+00,1.112013e-01,0.000000e+00,0.000000e+00,5.495749e-03,4.659745e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.164365e-01,9.283617e-01,5.727147e-01,5.952056e-03,1.647760e+00,7.192003e+01,7.025131e-01
2.500000e+01,1.323964e+00,4.255905e-01,5.115288e-02,4.950073e-02,7.591758e-03,1.068706e-01,1.296480e+01,6.472670e-02,2.338995e-04,2.227393e-06,2.744176e-05,5.857736e-07,7.511742e-03,8.012572e-03,7.946854e-03,1.323730e+00,4.255883e-01,1.022783e-01,4.950014e-02,7.671774e-03,4.840457e+00,4.719593e+00,4.328522e-01,0.000000e+00,0.000000e+00,1.639015e-03,4.950014e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.656419e-02,6.879602e-01,4.255883e-01,7.671774e-03,1.224108e+00,6.956083e+01,5.206745e-01
2.500000e+01,1.350384e+00,3.778263e-01,3.363998e-02,4.561309e-02,1.175596e-02,5.077552e-02,1.341084e+01,1.015346e-02,9.318223e-06,6.039723e-07,4.245565e-06,1.036545e-05,3.699220e-03,3.745518e-03,3.691833e-03,1.350375e+00,3.778257e-01,6.727571e-02,4.560272e-02,1.981270e-02,4.618280e+00,4.529253e+00,6.008038e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.765542e-02,0.000000e+00,5.982434e-03,0.000000e+00,0.000000e+00,7.700263e-02,6.030546e-01,3.778257e-01,1.981270e-02,1.085209e+00,6.741027e+01,4.564520e-01
2.500000e+01,1.386397e+00,5.542447e-01,4.777779e-02,3.176535e-02,7.483199e-03,1.483901e-01,1.282425e+01,1.046969e-01,5.967193e-04,3.398269e-06,3.141017e-05,4.427817e-07,8.000808e-03,9.232163e-03,9.155600e-03,1.385800e+00,5.542413e-01,9.552417e-02,3.176491e-02,6.965590e-03,5.184560e+00,4.896427e+00,3.130407e-01,0.000000e+00,0.000000e+00,1.599718e-02,3.176491e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.126955e-01,8.977084e-01,5.542413e-01,6.965590e-03,1.594481e+00,7.355996e+01,6.793497e-01
2.500000e+01,9.214348e-01,3.474745e-01,6.921150e-02,3.873340e-02,1.139062e-02,1.132547e-01,1.311052e+01,8.079165e-02,1.848669e-04,3.090891e-06,4.896446e-05,1.662386e-06,1.385947e-02,1.428691e-02,1.417140e-02,9.212499e-01,3.474714e-01,1.383740e-01,3.873174e-02,8.921772e-03,3.783349e+00,3.677879e+00,1.148415e-01,0.000000e+00,0.000000e+00,3.045528e-02,3.873174e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.070709e-02,5.601157e-01,3.474714e-01,8.921772e-03,9.991220e-01,5.268420e+01,4.239601e-01
2.500000e+01,9.612091e-01,4.555053e-01,5.753125e-02,2.843041e-02,8.054968e-03,6.852071e-02,1.307477e+01,3.441156e-02,8.798462e-05,1.275758e-06,1.911086e-05,5.777413e-07,5.376003e-03,5.575644e-03,5.529415e-03,9.611211e-01,4.555040e-01,1.150434e-01,2.842983e-02,1.073393e-02,4.043085e+00,3.815469e+00,2.529647e-02,0.000000e+00,0.000000e+00,2.909186e-02,2.842983e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.267922e-02,7.348297e-01,4.555040e-01,1.073393e-02,1.309869e+00,5.590089e+01,5.561909e-01
2.500000e+01,1.210358e+00,3.381130e-01,4.478073e-02,3.015050e-02,7.684615e-03,1.225412e-01,1.294453e+01,8.732187e-02,3.366156e-04,2.973238e-06,3.522052e-05,7.064380e-07,9.573595e-03,1.028868e-02,1.020474e-02,1.210021e+00,3.381100e-01,8.952624e-02,3.014979e-02,5.795635e-03,4.095039e+00,3.962321e+00,4.988535e-01,0.000000e+00,0.000000e+00,1.461333e-02,3.014979e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.876761e-02,5.467287e-01,3.381100e-01,5.795635e-03,9.725300e-01,5.933882e+01,4.137789e-01
2.500000e+01,9.343253e-01,5.112509e-01,4.384520e-02,3.958653e-02,8.756011e-03,1.420928e-01,1.284327e+01,1.070290e-01,2.928463e-04,5.675314e-06,4.949608e-05,3.363009e-06,9.170950e-03,9.821220e-03,9.690429e-03,9.340325e-01,5.112452e-01,8.764090e-02,3.958317e-02,8.341072e-03,4.182301e+00,3.942794e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.958317e-02,0.000000e+00,0.000000e+00,4.237285e-03,0.000000e+00,9.880124e-02,7.672252e-01,5.070079e-01,8.341072e-03,1.383334e+00,5.748851e+01,5.761669e-01
2.500000e+01,1.266970e+00,4.968880e-01,6.862133e-02,3.245972e-02,6.924382e-03,1.422715e-01,1.282187e+01,1.007969e-01,5.790232e-04,3.269313e-06,3.006439e-05,4.210224e-07,7.643871e-03,8.838307e-03,8.764900e-03,1.266391e+00,4.968847e-01,1.372126e-01,3.245930e-02,6.204893e-03,4.890532e+00,4.648144e+00,2.232818e-01,0.000000e+00,0.000000e+00,3.614700e-02,3.245930e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.010325e-01,8.048310e-01,4.968847e-01,6.204893e-03,1.429478e+00,6.863600e+01,6.090628e-01
2.500000e+01,1.343436e+00,3.583866e-01,4.810170e-02,2.074694e-02,1.083596e-02,1.158320e-01,1.309155e+01,7.888473e-02,1.914407e-04,2.966545e-06,4.564473e-05,1.456920e-06,1.287903e-02,1.331575e-02,1.320804e-02,1.343245e+00,3.583836e-01,9.615776e-02,2.074548e-02,8.792888e-03,4.356179e+00,4.170595e+00,6.003148e-01,0.000000e+00,0.000000e+00,2.733339e-02,2.074548e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.292275e-02,5.779476e-01,3.583836e-01,8.792888e-03,1.030546e+00,6.329465e+01,4.374521e-01
2.500000e+01,1.007055e+00,3.043291e-01,5.086433e-02,3.329505e-02,6.279542e-03,5.030251e-02,1.316556e+01,1.845173e-02,3.562579e-05,7.469839e-07,1.278559e-05,5.201118e-07,3.647812e-03,3.735722e-03,3.703915e-03,1.007019e+00,3.043284e-01,1.017159e-01,3.329453e-02,8.911272e-03,3.650264e+00,3.555350e+00,3.312297e-01,0.000000e+00,0.000000e+00,1.756341e-02,3.329453e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.194091e-02,4.899213e-01,3.043284e-01,8.911272e-03,8.749417e-01,5.218635e+01,3.708405e-01
2.500000e+01,1.064278e+00,5.612042e-01,5.281838e-02,2.968929e-02,1.041227e-02,1.055825e-01,1.301008e+01,6.747072e-02,1.751195e-04,2.780789e-06,4.255543e-05,9.478210e-07,8.937108e-03,9.336877e-03,9.237931e-03,1.064103e+00,5.612014e-01,1.055942e-01,2.968834e-02,1.188743e-02,4.579475e+00,4.279138e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.814412e-02,2.968834e-02,0.000000e+00,0.000000e+00,4.964642e-03,0.000000e+00,1.117649e-01,8.809879e-01,5.562368e-01,1.188743e-02,1.575351e+00,6.323139e+01,6.665558e-01
2.500000e+01,1.206133e+00,3.124385e-01,6.290774e-02,2.350724e-02,9.478867e-03,1.168687e-01,1.304972e+01,8.226065e-02,2.274239e-04,2.990046e-06,4.296604e-05,1.198391e-06,1.202683e-02,1.253233e-02,1.243092e-02,1.205906e+00,3.124355e-01,1.257725e-01,2.350604e-02,6.930903e-03,4.046746e+00,3.906654e+00,4.894575e-01,0.000000e+00,0.000000e+00,3.938022e-02,2.350604e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.356461e-02,5.042833e-01,3.124355e-01,6.930903e-03,8.985038e-01,5.819098e+01,3.816843e-01
2.500000e+01,1.312246e+00,4.279851e-01,6.087313e-02,4.883032e-02,1.088303e-02,9.638784e-02,1.313946e+01,5.403348e-02,1.130602e-04,2.126824e-06,3.513997e-05,1.311614e-06,9.990023e-03,1.025827e-02,1.017460e-02,1.312133e+00,4.279830e-01,1.217111e-01,4.882901e-02,1.177604e-02,4.880645e+00,4.755209e+00,3.913041e-01,0.000000e+00,0.000000e+00,1.202655e-02,4.882901e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.709976e-02,6.894332e-01,4.279830e-01,1.177604e-02,1.230535e+00,6.970197e+01,5.218515e-01
2.500000e+01,1.095258e+00,4.301342e-01,3.153834e-02,3.407303e-02,7.869927e-03,5.625978e-02,1.314079e+01,2.087090e-02,4.355100e-05,8.219899e-07,4.600119e-06,4.472473e-06,3.870755e-03,3.974316e-03,3.942852e-03,1.095214e+00,4.301334e-01,6.307208e-02,3.406856e-02,1.186910e-02,4.132901e+00,3.949344e+00,2.736605e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.026978e-02,0.000000e+00,1.266259e-03,0.000000e+00,0.000000e+00,8.753781e-02,6.928773e-01,4.301334e-01,1.186910e-02,1.236714e+00,5.894784e+01,5.244588e-01
2.500000e+01,1.195345e+00,4.977523e-01,6.611918e-02,3.586544e-02,7.149197e-03,9.972117e-02,1.292615e+01,5.911040e-02,2.416897e-04,1.994778e-06,2.278716e-05,4.322302e-07,6.150066e-03,6.661251e-03,6.606123e-03,1.195103e+00,4.977503e-01,1.322156e-01,3.586501e-02,8.148328e-03,4.771740e+00,4.542287e+00,1.558195e-01,0.000000e+00,0.000000e+00,3.024278e-02,3.586501e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.012319e-01,8.050955e-01,4.977503e-01,8.148328e-03,1.431757e+00,6.671325e+01,6.093094e-01
2.500000e+01,9.996566e-01,5.029969e-01,4.172758e-02,2.534007e-02,9.706143e-03,1.321169e-01,1.294588e+01,9.778318e-02,3.753272e-04,3.331687e-06,3.957094e-05,7.969649e-07,1.076136e-02,1.155878e-02,1.146473e-02,9.992813e-01,5.029936e-01,8.341559e-02,2.533927e-02,8.650929e-03,4.145977e+00,3.870484e+00,3.548814e-02,0.000000e+00,0.000000e+00,1.636852e-02,2.533927e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.023033e-01,8.133305e-01,5.029936e-01,8.650929e-03,1.446793e+00,5.763970e+01,6.155508e-01
2.500000e+01,1.158864e+00,4.575576e-01,5.565667e-02,2.233886e-02,8.411911e-03,7.577141e-02,1.307370e+01,3.895827e-02,9.994208e-05,1.443050e-06,2.157943e-05,6.501239e-07,6.069226e-03,6.295580e-03,6.243639e-03,1.158764e+00,4.575562e-01,1.112918e-01,2.233821e-02,1.075460e-02,4.372892e+00,4.119373e+00,2.313314e-01,0.000000e+00,0.000000e+00,3.330767e-02,2.233821e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.309644e-02,7.381568e-01,4.575562e-01,1.075460e-02,1.315774e+00,6.150976e+01,5.587088e-01
2.500000e+01,1.128684e+00,4.091592e-01,3.500818e-02,4.606773e-02,1.188949e-02,1.228964e-01,1.308675e+01,8.602720e-02,2.121440e-04,3.219957e-06,1.662624e-05,1.353134e-05,1.386007e-02,1.433360e-02,1.423490e-02,1.128472e+00,4.091560e-01,6.999973e-02,4.605420e-02,9.918908e-03,4.278472e+00,4.167132e+00,3.175215e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.947270e-02,0.000000e+00,5.527166e-03,0.000000e+00,0.000000e+00,8.325233e-02,6.598965e-01,4.091560e-01,9.918908e-03,1.176558e+00,6.125755e+01,4.994781e-01
2.500000e+01,1.249523e+00,3.669398e-01,3.773566e-02,2.102548e-02,9.300705e-03,1.270952e-01,1.299203e+01,9.213134e-02,3.053782e-04,3.220454e-06,4.176650e-05,9.703616e-07,1.152788e-02,1.218785e-02,1.208906e-02,1.249218e+00,3.669366e-01,7.542955e-02,2.102451e-02,7.073535e-03,4.134858e+00,3.944025e+00,5.221693e-01,0.000000e+00,0.000000e+00,1.669027e-02,2.102451e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.464002e-02,5.928795e-01,3.669366e-01,7.073535e-03,1.055358e+00,6.000204e+01,4.487228e-01
2.500000e+01,9.178514e-01,3.890706e-01,6.191409e-02,3.527028e-02,1.178736e-02,9.578006e-02,1.316032e+01,6.317773e-02,1.239649e-04,2.542745e-06,4.322361e-05,1.728113e-06,1.232349e-02,1.262294e-02,1.252024e-02,9.177274e-01,3.890681e-01,1.237850e-01,3.526855e-02,1.125123e-02,3.835418e+00,3.684892e+00,7.035876e-02,0.000000e+00,0.000000e+00,2.662393e-02,3.526855e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.918657e-02,6.264227e-01,3.890681e-01,1.125123e-02,1.118584e+00,5.324989e+01,4.741624e-01
2.500000e+01,1.092711e+00,4.929982e-01,4.714251e-02,4.859602e-02,6.173908e-03,1.207286e-01,1.282265e+01,8.150289e-02,4.670654e-04,2.643973e-06,8.242473e-06,2.982067e-06,6.184452e-03,7.137607e-03,7.099434e-03,1.092244e+00,4.929956e-01,9.427678e-02,4.859304e-02,6.163364e-03,4.563537e+00,4.390053e+00,1.037082e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.641106e-02,0.000000e+00,7.273246e-04,0.000000e+00,0.000000e+00,1.002418e-01,7.985275e-01,4.929956e-01,6.163364e-03,1.418289e+00,6.405937e+01,6.042927e-01
2.500000e+01,9.921866e-01,4.177019e-01,4.104787e-02,2.002069e-02,7.634364e-03,7.141910e-02,1.305535e+01,3.959204e-02,1.075503e-04,1.445287e-06,2.096685e-05,5.954480e-07,5.875778e-03,6.116625e-03,6.066118e-03,9.920790e-01,4.177005e-01,8.207477e-02,2.002009e-02,9.392950e-03,3.797782e+00,3.564865e+00,1.748367e-01,0.000000e+00,0.000000e+00,2.101729e-02,2.002009e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.498215e-02,6.741101e-01,4.177005e-01,9.392950e-03,1.201211e+00,5.342499e+01,5.102256e-01
2.500000e+01,9.826194e-01,3.694863e-01,5.789365e-02,4.248328e-02,1.025929e-02,1.090658e-01,1.307645e+01,7.504634e-02,1.908778e-04,2.786110e-06,4.184986e-05,1.272066e-06,1.177636e-02,1.220758e-02,1.210872e-02,9.824285e-01,3.694835e-01,1.157455e-01,4.248201e-02,8.742219e-03,3.946714e+00,3.839766e+00,1.702897e-01,0.000000e+00,0.000000e+00,1.539072e-02,4.248201e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.517747e-02,5.960387e-01,3.694835e-01,8.742219e-03,1.062501e+00,5.550667e+01,4.511408e-01
2.500000e+01,9.812884e-01,3.055298e-01,3.989076e-02,3.031196e-02,9.378425e-03,1.433275e-01,1.296657e+01,1.133939e-01,4.074609e-04,3.905880e-06,4.828582e-05,1.036390e-06,1.322505e-02,1.409657e-02,1.398247e-02,9.808809e-01,3.055259e-01,7.973323e-02,3.031092e-02,5.531798e-03,3.502796e+00,3.395129e+00,3.371042e-01,0.000000e+00,0.000000e+00,9.555693e-03,3.031092e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.214393e-02,4.938660e-01,3.055259e-01,5.531798e-03,8.787731e-01,5.033028e+01,3.737770e-01
2.500000e+01,1.093157e+00,5.975475e-01,3.014789e-02,4.404244e-02,7.987214e-03,5.055269e-02,1.307777e+01,9.948179e-03,2.395332e-05,3.864518e-07,2.035995e-06,1.566169e-06,1.567663e-03,1.623166e-03,1.609711e-03,1.093133e+00,5.975471e-01,6.029374e-02,4.404087e-02,1.440676e-02,4.776073e+00,4.516158e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.319987e-02,0.000000e+00,6.947001e-03,0.000000e+00,0.000000e+00,1.211642e-01,9.586516e-01,5.975471e-01,1.440676e-02,1.710977e+00,6.650911e+01,7.256631e-01
2.500000e+01,1.063512e+00,5.550338e-01,6.682367e-02,4.995674e-02,1.126576e-02,1.457964e-01,1.294711e+01,1.044737e-01,2.516468e-04,5.106800e-06,5.975018e-05,2.784242e-06,1.179793e-02,1.237427e-02,1.222693e-02,1.063260e+00,5.550287e-01,1.335876e-01,4.995396e-02,1.073359e-02,4.854512e+00,4.651167e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.995396e-02,0.000000e+00,0.000000e+00,1.683984e-02,0.000000e+00,1.062433e-01,8.297649e-01,5.381889e-01,1.073359e-02,1.491510e+00,6.709062e+01,6.255946e-01
