T, CaO, SiO2, Al2O3, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, C_s, O_s,  H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Straetlingite, Calcite, Hemicarbonate, Monocarbonate, Chabazite, mCSHQ, Ca_ss, Si_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.103018e+00,5.085984e-01,6.351219e-02,3.861062e-01,1.243834e-01,1.206972e+01,9.543293e-02,6.987229e-04,1.029803e-05,1.140430e-05,6.810788e-07,1.423177e-03,1.366778e-03,1.102319e+00,5.085881e-01,1.270130e-01,3.861055e-01,4.691467e+00,3.218482e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.984775e-02,3.824468e-01,0.000000e+00,3.658735e-03,0.000000e+00,7.943844e-02,5.855420e-01,4.487403e-01,1.090213e+00,6.214967e+01,4.224662e-01
2.500000e+01,9.218734e-01,4.577234e-01,6.275152e-02,1.645289e-01,1.279763e-01,1.206972e+01,9.677428e-02,7.085423e-04,1.044277e-05,1.156460e-05,6.906520e-07,1.443149e-03,1.385986e-03,9.211649e-01,4.577130e-01,1.254915e-01,1.645282e-01,4.088137e+00,3.468505e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.251721e-02,1.142997e-01,0.000000e+00,5.022853e-02,0.000000e+00,7.881093e-02,5.809166e-01,4.451957e-01,1.081601e+00,5.394703e+01,4.191290e-01
2.500000e+01,9.490019e-01,4.633346e-01,5.708916e-02,2.647533e-01,8.235893e-02,1.206972e+01,5.469425e-02,4.004494e-04,5.902001e-06,6.536006e-06,3.903379e-07,8.164993e-04,7.833224e-04,9.486015e-01,4.633287e-01,1.141718e-01,2.647529e-01,4.112931e+00,3.073818e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.990994e-02,2.475770e-01,0.000000e+00,1.717595e-02,0.000000e+00,7.495586e-02,5.525008e-01,4.234188e-01,1.028694e+00,5.447454e+01,3.986271e-01
2.500000e+01,1.300042e+00,5.386883e-01,3.392924e-02,7.794773e-01,1.334559e-01,1.142076e+01,1.115617e-01,2.021555e-04,4.572452e-05,1.795605e-05,1.066124e-06,5.008822e-04,3.524228e-04,1.299840e+00,5.386426e-01,6.784052e-02,7.794762e-01,5.253987e+00,2.432298e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.392026e-02,7.794762e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.272283e-02,4.525231e-01,5.047223e-01,9.447870e-01,6.741662e+01,3.499971e-01
2.500000e+01,1.076526e+00,4.762925e-01,6.360435e-02,4.994372e-01,1.313813e-01,1.173480e+01,1.063119e-01,3.567396e-04,2.385646e-05,1.333886e-05,8.580451e-07,7.620558e-04,6.677578e-04,1.076169e+00,4.762686e-01,1.271954e-01,4.994363e-01,4.611166e+00,2.785588e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.359768e-02,4.994363e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.592969e-02,4.495376e-01,4.126710e-01,8.840123e-01,6.033131e+01,3.256680e-01
2.500000e+01,1.013878e+00,5.591751e-01,3.667937e-02,4.961623e-01,7.551745e-02,1.132223e+01,5.326192e-02,8.258950e-05,2.602799e-05,9.480624e-06,5.392071e-07,2.221957e-04,1.405016e-04,1.013795e+00,5.591491e-01,7.334926e-02,4.961618e-01,4.470183e+00,2.471484e+00,0.000000e+00,0.000000e+00,3.503330e-08,0.000000e+00,3.667461e-02,4.961618e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.328346e-02,4.442844e-01,5.224745e-01,9.423452e-01,5.789815e+01,3.492270e-01
2.500000e+01,1.011591e+00,3.221986e-01,5.310506e-02,6.362266e-01,9.507952e-02,1.159799e+01,7.765356e-02,1.955597e-04,2.279922e-05,1.065058e-05,6.711775e-07,4.383588e-04,3.557648e-04,1.011395e+00,3.221758e-01,1.061995e-01,6.362259e-01,4.055503e+00,1.936010e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.309973e-02,6.362259e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.103642e-02,2.689700e-01,2.690761e-01,5.432069e-01,5.253484e+01,1.999936e-01
2.500000e+01,9.657445e-01,5.285762e-01,5.737838e-02,2.023334e-02,1.004798e-01,1.234098e+01,6.444031e-02,9.331239e-04,3.218012e-06,8.957230e-06,6.779592e-09,1.880597e-03,1.851174e-03,9.648114e-01,5.285730e-01,1.147478e-01,2.023333e-02,4.237982e+00,4.006874e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.690723e-02,0.000000e+00,4.046667e-02,0.000000e+00,0.000000e+00,9.878148e-02,7.691302e-01,5.116657e-01,1.382579e+00,5.860791e+01,5.766597e-01
2.500000e+01,9.689520e-01,3.465490e-01,6.853813e-02,1.382308e-01,1.021417e-01,1.247258e+01,6.959267e-02,1.412597e-03,2.153690e-06,5.098066e-07,4.576116e-07,2.830387e-03,2.819605e-03,9.675394e-01,3.465468e-01,1.370758e-01,1.382303e-01,3.953860e+00,3.622306e+00,5.985660e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.969247e-02,0.000000e+00,6.853788e-02,0.000000e+00,7.040874e-02,5.638388e-01,3.465468e-01,9.973798e-01,5.398254e+01,4.265490e-01
2.500000e+01,1.041749e+00,4.484611e-01,5.541566e-02,1.484220e-01,9.151133e-02,1.246442e+01,5.743736e-02,1.141205e-03,1.836082e-06,4.447358e-07,3.781385e-07,2.287131e-03,2.277662e-03,1.040608e+00,4.484593e-01,1.108309e-01,1.484216e-01,4.295569e+00,3.789907e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.300618e-02,0.000000e+00,5.541544e-02,0.000000e+00,9.081075e-02,7.259399e-01,4.484593e-01,1.285384e+00,5.850397e+01,5.493807e-01
2.500000e+01,1.242923e+00,3.447386e-01,6.167259e-02,1.155884e-01,1.449191e-01,1.247258e+01,1.081148e-01,2.194523e-03,3.345835e-06,7.920026e-07,7.109167e-07,4.396005e-03,4.380362e-03,1.240728e+00,3.447353e-01,1.233444e-01,1.155877e-01,4.396184e+00,4.099586e+00,3.792329e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.391550e-02,0.000000e+00,6.167219e-02,0.000000e+00,7.004067e-02,5.608913e-01,3.447353e-01,9.921659e-01,6.199535e+01,4.243192e-01
2.500000e+01,1.003248e+00,5.701757e-01,4.489776e-02,5.106506e-01,9.599813e-02,1.133673e+01,7.475441e-02,1.184408e-04,3.561716e-05,1.310827e-05,7.504295e-07,3.139450e-04,2.022132e-04,1.003130e+00,5.701401e-01,8.978241e-02,5.106498e-01,4.479115e+00,2.359464e+00,0.000000e+00,0.000000e+00,8.261928e-02,0.000000e+00,3.581566e-03,5.106498e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.976099e-02,4.853166e-01,5.665585e-01,1.027151e+00,5.670168e+01,3.807242e-01
2.500000e+01,9.694987e-01,4.628765e-01,5.763215e-02,5.116492e-01,1.100687e-01,1.130987e+01,8.866529e-02,1.350399e-04,4.426671e-05,1.598619e-05,9.040722e-07,3.658782e-04,2.290350e-04,9.693637e-01,4.628322e-01,1.152483e-01,5.116483e-01,4.279884e+00,2.377374e+00,0.000000e+00,0.000000e+00,6.261804e-08,0.000000e+00,5.762413e-02,5.116483e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.666094e-02,3.424671e-01,4.052081e-01,7.276940e-01,5.582957e+01,2.696192e-01
2.500000e+01,9.057790e-01,3.832863e-01,3.041771e-02,7.039256e-01,7.700747e-02,9.791885e+00,6.680194e-02,7.131309e-05,2.634300e-04,8.461409e-08,1.747766e-06,6.731527e-04,1.387144e-04,9.057077e-01,3.830229e-01,6.083534e-02,7.039239e-01,3.738453e+00,1.135198e+00,0.000000e+00,7.437716e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.039239e-01,0.000000e+00,0.000000e+00,3.041767e-02,3.180361e-02,1.713662e-01,2.539145e-01,3.850931e-01,4.788056e+01,1.315721e-01
2.500000e+01,1.178589e+00,3.497890e-01,6.138034e-02,7.059163e-01,7.207319e-02,1.192354e+01,5.125818e-02,2.641221e-04,7.755762e-06,6.068340e-06,3.830697e-07,5.460748e-04,5.091451e-04,1.178325e+00,3.497812e-01,1.227546e-01,7.059159e-01,4.630126e+00,2.312551e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.137731e-02,7.059159e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.892106e-02,3.496543e-01,2.884039e-01,6.652568e-01,6.023936e+01,2.502346e-01
2.500000e+01,1.311105e+00,3.868858e-01,5.633141e-02,3.861912e-01,5.972180e-02,1.247258e+01,2.626068e-02,5.330409e-04,8.126905e-07,1.923745e-07,1.726788e-07,1.069286e-03,1.063973e-03,1.310572e+00,3.868850e-01,1.126626e-01,3.861910e-01,4.884755e+00,3.718073e+00,1.259172e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.298597e-01,0.000000e+00,5.633131e-02,0.000000e+00,7.860433e-02,6.294698e-01,3.868850e-01,1.113475e+00,6.624168e+01,4.761994e-01
2.500000e+01,1.286506e+00,4.918119e-01,4.716171e-02,4.800249e-01,1.158194e-01,1.214013e+01,8.444459e-02,7.332895e-04,7.631961e-06,6.155334e-06,5.917951e-07,1.483748e-03,1.445556e-03,1.285773e+00,4.918043e-01,9.431726e-02,4.800243e-01,5.114801e+00,3.487790e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.328657e-01,0.000000e+00,4.715863e-02,0.000000e+00,8.887183e-02,6.642725e-01,4.918043e-01,1.225150e+00,6.669365e+01,4.830607e-01
2.500000e+01,1.209854e+00,4.959215e-01,6.266562e-02,1.885179e-01,1.053599e-01,1.247258e+01,6.685261e-02,1.356978e-03,2.068900e-06,4.897360e-07,4.395940e-07,2.719022e-03,2.708586e-03,1.208497e+00,4.959194e-01,1.253308e-01,1.885175e-01,4.907080e+00,4.283426e+00,2.511257e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.258521e-01,0.000000e+00,6.266538e-02,0.000000e+00,1.007571e-01,8.068709e-01,4.959194e-01,1.427282e+00,6.693672e+01,6.104048e-01
2.500000e+01,1.268317e+00,5.531231e-01,5.550697e-02,4.659625e-01,1.072965e-01,1.206972e+01,7.578952e-02,5.549005e-04,8.178372e-06,9.056905e-06,5.408891e-07,1.130647e-03,1.085446e-03,1.267762e+00,5.531149e-01,1.110049e-01,4.659620e-01,5.223109e+00,3.501371e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.750467e-02,4.479642e-01,0.000000e+00,1.799777e-02,0.000000e+00,9.127609e-02,6.727975e-01,5.156103e-01,1.252673e+00,6.858343e+01,4.854207e-01
2.500000e+01,1.084418e+00,5.540723e-01,6.914650e-02,2.561600e-01,9.936232e-02,1.206972e+01,6.579327e-02,4.817119e-04,7.099683e-06,7.862346e-06,4.695486e-07,9.817843e-04,9.422808e-04,1.083936e+00,5.540652e-01,1.382851e-01,2.561595e-01,4.776725e+00,3.729824e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.452625e-02,2.315432e-01,0.000000e+00,2.461632e-02,0.000000e+00,9.020131e-02,6.648753e-01,5.095389e-01,1.237922e+00,6.337955e+01,4.797048e-01
2.500000e+01,1.341689e+00,3.408097e-01,6.644943e-02,3.505979e-01,5.188821e-02,1.247258e+01,1.680085e-02,3.410244e-04,5.199383e-07,1.230762e-07,1.104750e-07,6.848195e-04,6.806993e-04,1.341348e+00,3.408092e-01,1.328987e-01,3.505978e-01,4.872218e+00,3.897416e+00,2.368986e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.841484e-01,0.000000e+00,6.644937e-02,0.000000e+00,6.924300e-02,5.545035e-01,3.408092e-01,9.808665e-01,6.668803e+01,4.194867e-01
2.500000e+01,1.027551e+00,3.671461e-01,6.248077e-02,4.201655e-01,6.065954e-02,1.206972e+01,3.474355e-02,2.543781e-04,3.749124e-06,4.151878e-06,2.479552e-07,5.193957e-04,4.975912e-04,1.027297e+00,3.671424e-01,1.249574e-01,4.201653e-01,4.228721e+00,2.878746e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.575990e-02,3.834465e-01,0.000000e+00,3.671880e-02,0.000000e+00,6.043335e-02,4.454552e-01,3.413825e-01,8.293870e-01,5.531431e+01,3.213941e-01
2.500000e+01,1.215280e+00,5.963574e-01,3.318167e-02,2.791563e-01,1.030336e-01,1.221338e+01,6.898909e-02,7.187662e-04,5.108615e-06,3.011679e-06,4.753189e-07,1.448540e-03,1.424178e-03,1.214561e+00,5.963523e-01,6.636033e-02,2.791558e-01,4.957140e+00,3.784044e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.459757e-01,0.000000e+00,3.318016e-02,0.000000e+00,1.102146e-01,8.358649e-01,5.963523e-01,1.527040e+00,6.561579e+01,6.141655e-01
2.500000e+01,1.376202e+00,3.177717e-01,6.336790e-02,5.037030e-02,1.076584e-01,1.247248e+01,6.734627e-02,1.367374e-03,2.084146e-06,2.473267e-06,1.761295e-08,2.741392e-03,2.728209e-03,1.374835e+00,3.177696e-01,1.267333e-01,5.037028e-02,4.543148e+00,4.483868e+00,6.043503e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.599276e-02,3.737390e-02,0.000000e+00,6.456200e-02,5.170177e-01,3.177696e-01,9.145574e-01,6.602743e+01,3.911284e-01
2.500000e+01,1.018400e+00,5.129387e-01,4.580388e-02,2.599921e-01,1.033083e-01,1.206972e+01,7.388598e-02,5.409636e-04,7.972963e-06,8.829431e-06,5.273041e-07,1.102300e-03,1.058183e-03,1.017859e+00,5.129307e-01,9.159893e-02,2.599916e-01,4.336027e+00,3.269849e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.118658e-02,2.353787e-01,0.000000e+00,2.461289e-02,0.000000e+00,8.705118e-02,6.416556e-01,4.917442e-01,1.194690e+00,5.712286e+01,4.629519e-01
2.500000e+01,9.672133e-01,5.593089e-01,4.891482e-02,3.667079e-01,1.365675e-01,1.157395e+01,1.111704e-01,2.669007e-04,3.418414e-05,1.554323e-05,9.734534e-07,6.039734e-04,4.828852e-04,9.669464e-01,5.592747e-01,9.781410e-02,3.667069e-01,4.376371e+00,2.821480e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.890705e-02,3.667069e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.720610e-02,5.024254e-01,5.103677e-01,1.019484e+00,5.717450e+01,3.756317e-01
2.500000e+01,1.302855e+00,4.045165e-01,5.412661e-02,6.026255e-01,1.152897e-01,1.210567e+01,8.667385e-02,6.919004e-04,8.557197e-06,8.046594e-06,6.127132e-07,1.404011e-03,1.359402e-03,1.302163e+00,4.045079e-01,1.082452e-01,6.026249e-01,5.069426e+00,3.181258e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.485023e-01,0.000000e+00,5.412259e-02,0.000000e+00,7.235798e-02,5.371705e-01,4.045079e-01,9.952806e-01,6.559110e+01,3.890181e-01
2.500000e+01,9.361613e-01,4.256204e-01,4.845686e-02,6.298425e-02,1.201308e-01,1.247258e+01,8.795669e-02,1.785351e-03,2.722002e-06,6.443365e-07,5.783656e-07,3.576737e-03,3.563637e-03,9.343759e-01,4.256177e-01,9.691308e-02,6.298367e-02,3.848454e+00,3.583011e+00,3.353409e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.452713e-02,0.000000e+00,4.845654e-02,0.000000e+00,8.647373e-02,6.924886e-01,4.256177e-01,1.224950e+00,5.299609e+01,5.238736e-01
