testDataY,predDataY,predCI_low,predCI_upp,group,var,modelType
7.26334e-07,7.263335940293491e-07,7.262265356085622e-07,7.26440652450136e-07,group1,nSi(aq),GPY
1.04885e-06,1.048932802416831e-06,1.0487368961201915e-06,1.0491287087134707e-06,group1,nSi(aq),GPY
3.963186e-06,3.962792290840585e-06,3.962670575568786e-06,3.9629140061123835e-06,group1,nSi(aq),GPY
3.195438e-06,3.1955627663640922e-06,3.1954722967726364e-06,3.195653235955548e-06,group1,nSi(aq),GPY
3.279439e-06,3.2794659615853796e-06,3.2794091082546345e-06,3.2795228149161246e-06,group1,nSi(aq),GPY
1.545949e-06,1.5459719618929726e-06,1.5459189154325037e-06,1.5460250083534414e-06,group1,nSi(aq),GPY
3.291318e-06,3.2913728868321477e-06,3.2912439245984512e-06,3.291501849065844e-06,group1,nSi(aq),GPY
2.668857e-06,2.6688764905830408e-06,2.668814199726626e-06,2.6689387814394555e-06,group1,nSi(aq),GPY
7.508118e-07,7.508163387417085e-07,7.507613345527322e-07,7.508713429306848e-07,group1,nSi(aq),GPY
2.738472e-06,2.737732769787328e-06,2.7374080921809114e-06,2.7380574473937445e-06,group1,nSi(aq),GPY
3.218963e-06,3.2189934403353517e-06,3.2189389305405766e-06,3.219047950130127e-06,group1,nSi(aq),GPY
2.105356e-06,2.1052838248272443e-06,2.105206154506266e-06,2.1053614951482227e-06,group1,nSi(aq),GPY
3.452224e-06,3.451927377056553e-06,3.451700762857854e-06,3.452153991255252e-06,group1,nSi(aq),GPY
2.444193e-06,2.4442290855180138e-06,2.444176860064975e-06,2.4442813109710528e-06,group1,nSi(aq),GPY
3.003261e-06,3.003179051021612e-06,3.0030883280606244e-06,3.0032697739825993e-06,group1,nSi(aq),GPY
2.899352e-06,2.8992772928093943e-06,2.8992154402753715e-06,2.899339145343417e-06,group1,nSi(aq),GPY
3.148906e-06,3.14889541861628e-06,3.1488456230792893e-06,3.148945214153271e-06,group1,nSi(aq),GPY
2.288783e-06,2.288777293686668e-06,2.2887222459361043e-06,2.288832341437232e-06,group1,nSi(aq),GPY
1.422339e-06,1.4223228078604658e-06,1.4222555551625007e-06,1.422390060558431e-06,group1,nSi(aq),GPY
1.532962e-06,1.5330349499880864e-06,1.5327214326079617e-06,1.533348467368211e-06,group1,nSi(aq),GPY
2.156222e-06,2.1560292040427483e-06,2.1558501938934267e-06,2.15620821419207e-06,group1,nSi(aq),GPY
3.871705e-06,3.871691509154687e-06,3.871637888856375e-06,3.871745129452999e-06,group1,nSi(aq),GPY
8.149458e-07,8.149648260675239e-07,8.147579240783455e-07,8.151717280567023e-07,group1,nSi(aq),GPY
1.255589e-06,1.2555570141633952e-06,1.2554371294404395e-06,1.255676898886351e-06,group1,nSi(aq),GPY
3.424868e-06,3.424724215810951e-06,3.4245619135339704e-06,3.4248865180879314e-06,group1,nSi(aq),GPY
3.423679e-06,3.4236853924943215e-06,3.4236341462737345e-06,3.4237366387149086e-06,group1,nSi(aq),GPY
2.850991e-06,2.851276958698368e-06,2.8512291135825735e-06,2.851324803814162e-06,group1,nSi(aq),GPY
3.5233e-06,3.5233635019908114e-06,3.5232712213226026e-06,3.52345578265902e-06,group1,nSi(aq),GPY
2.423185e-06,2.4233324344594394e-06,2.423004120676415e-06,2.4236607482424637e-06,group1,nSi(aq),GPY
1.222265e-06,1.2222512447097218e-06,1.222151739685081e-06,1.2223507497343626e-06,group1,nSi(aq),GPY
1.556854e-06,1.5568577642601615e-06,1.5567937255417818e-06,1.5569218029785411e-06,group1,nSi(aq),GPY
2.199623e-06,2.1996364189632876e-06,2.199590149972988e-06,2.1996826879535874e-06,group1,nSi(aq),GPY
7.828487e-07,7.82849612331157e-07,7.827145958731374e-07,7.829846287891766e-07,group1,nSi(aq),GPY
7.158775e-07,7.158892799534569e-07,7.158016323708986e-07,7.159769275360152e-07,group1,nSi(aq),GPY
2.002076e-06,2.001969438804085e-06,2.0018177195744205e-06,2.0021211580337493e-06,group1,nSi(aq),GPY
1.844581e-06,1.844502028062517e-06,1.8443604578578266e-06,1.8446435982672074e-06,group1,nSi(aq),GPY
2.693416e-06,2.693610905807281e-06,2.693515918778105e-06,2.693705892836457e-06,group1,nSi(aq),GPY
1.075205e-06,1.0752084199659198e-06,1.0750852742419114e-06,1.0753315656899282e-06,group1,nSi(aq),GPY
2.843272e-06,2.843563946640063e-06,2.8433781930708096e-06,2.8437497002093165e-06,group1,nSi(aq),GPY
2.081559e-06,2.0814243959408306e-06,2.0813369239499823e-06,2.081511867931679e-06,group1,nSi(aq),GPY
2.025116e-06,2.025092745619323e-06,2.0250684935779956e-06,2.0251169976606506e-06,group1,nSi(aq),GPY
1.3372e-06,1.3371542533188008e-06,1.3370006418089334e-06,1.3373078648286682e-06,group1,nSi(aq),GPY
3.69269e-06,3.69265468311862e-06,3.692611214951645e-06,3.692698151285595e-06,group1,nSi(aq),GPY
2.958031e-06,2.957947731018926e-06,2.9578773881361807e-06,2.958018073901671e-06,group1,nSi(aq),GPY
1.114026e-06,1.1140269763276523e-06,1.1139491929993275e-06,1.114104759655977e-06,group1,nSi(aq),GPY
4.822163e-07,4.822251726791509e-07,4.821532731858311e-07,4.822970721724706e-07,group1,nSi(aq),GPY
2.723972e-06,2.7242602540672463e-06,2.724200148979646e-06,2.7243203591548467e-06,group1,nSi(aq),GPY
1.270307e-06,1.2702951475799222e-06,1.2702503807773958e-06,1.2703399143824486e-06,group1,nSi(aq),GPY
7.33807e-07,7.338578267334452e-07,7.336220154287502e-07,7.340936380381402e-07,group1,nSi(aq),GPY
2.838204e-06,2.8384643135562208e-06,2.8383895650342374e-06,2.838539062078204e-06,group1,nSi(aq),GPY
2.013603e-06,2.0137674597817584e-06,2.0136439475619813e-06,2.0138909720015354e-06,group1,nSi(aq),GPY
8.421293e-07,8.421616057811381e-07,8.419983767680829e-07,8.423248347941934e-07,group1,nSi(aq),GPY
11.14909,11.70578256733567,11.103952327904032,12.307612806767306,group2,pH,GPY
11.53502,11.705782536319507,11.103952296887872,12.307612775751142,group2,pH,GPY
12.17441,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
12.23031,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
11.98513,11.705782567279368,11.10395232784773,12.307612806711004,group2,pH,GPY
12.32036,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
12.26327,11.705786931714908,11.103956692302999,12.307617171126816,group2,pH,GPY
12.00049,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
11.91102,11.705782567307688,11.103952327876051,12.307612806739325,group2,pH,GPY
12.24524,11.705782302757337,11.103952063325806,12.307612542188867,group2,pH,GPY
12.19657,11.702747611737589,11.104221597513533,12.301273625961645,group2,pH,GPY
11.40982,11.70787595986003,11.106124143623703,12.309627776096356,group2,pH,GPY
11.32697,11.705782619618663,11.1039523801871,12.307612859050227,group2,pH,GPY
11.81297,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
11.98366,11.705781596809702,11.103951357394795,12.30761183622461,group2,pH,GPY
11.27738,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
12.02056,11.705782567328582,11.103952327896945,12.307612806760218,group2,pH,GPY
11.7626,11.705782567304512,11.103952327872875,12.307612806736149,group2,pH,GPY
11.35391,11.705782570323587,11.10395233089195,12.307612809755224,group2,pH,GPY
11.60479,11.705782567987649,11.103952328556012,12.307612807419286,group2,pH,GPY
11.43812,11.705782181357133,11.10395194192562,12.307612420788645,group2,pH,GPY
12.44541,11.705782567308766,11.10395232787713,12.307612806740403,group2,pH,GPY
12.38211,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
12.16817,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
11.87038,11.705781931140168,11.103951691727776,12.30761217055256,group2,pH,GPY
12.14651,11.705782567307692,11.103952327876055,12.307612806739328,group2,pH,GPY
12.04161,11.705782567307693,11.103952327876057,12.30761280673933,group2,pH,GPY
11.42254,11.933550559600478,11.366755712957763,12.500345406243193,group2,pH,GPY
7.287632e-05,8.727722853794616e-05,7.093209344584273e-05,0.00010362236363004959,group2,nSi(aq),GPY
1.747901e-05,1.916492995692639e-05,4.151146461496671e-06,3.417871345235611e-05,group2,nSi(aq),GPY
9.507896e-06,1.103345946196458e-05,-6.776785327451114e-06,2.8843704251380274e-05,group2,nSi(aq),GPY
8.187083e-06,1.3766112843096368e-05,-1.7336408074523945e-05,4.486863376071668e-05,group2,nSi(aq),GPY
1.55902e-05,1.8190368155438895e-05,-7.169875874819625e-06,4.3550612185697414e-05,group2,nSi(aq),GPY
4.027226e-06,3.341961632409909e-06,-1.0956502875238287e-05,1.7640426140058103e-05,group2,nSi(aq),GPY
1.591621e-06,4.12544120527413e-06,-1.692025959423052e-05,2.517114200477878e-05,group2,nSi(aq),GPY
1.15432e-05,1.0792681119689039e-05,-5.774949055590771e-06,2.736031129496885e-05,group2,nSi(aq),GPY
1.128282e-05,1.0661419784256806e-05,-1.4847654060456676e-07,2.147131610911818e-05,group2,nSi(aq),GPY
7.501703e-06,1.2874098933472226e-05,-1.8554595871333218e-05,4.430279373827767e-05,group2,nSi(aq),GPY
7.197989e-06,8.67069020481976e-06,-7.833338572867179e-06,2.51747189825067e-05,group2,nSi(aq),GPY
1.670717e-05,1.4002003932139881e-05,-1.0379649321569972e-05,3.8383657185849734e-05,group2,nSi(aq),GPY
5.037767e-05,4.6632889137247576e-05,3.325972005847613e-05,6.000605821601902e-05,group2,nSi(aq),GPY
7.370566e-06,8.378626660539226e-06,-9.819706856466695e-06,2.6576960177545147e-05,group2,nSi(aq),GPY
1.759527e-05,1.884591748185728e-05,-1.013321232926254e-05,4.7825047292977094e-05,group2,nSi(aq),GPY
4.601355e-05,4.035058156308223e-05,2.3717653507580014e-05,5.698350961858444e-05,group2,nSi(aq),GPY
8.530857e-06,8.327488086235454e-06,5.030307470525753e-07,1.6151945425418334e-05,group2,nSi(aq),GPY
9.498023e-06,-2.2758096911148297e-06,-2.338984602648393e-05,1.883822664425427e-05,group2,nSi(aq),GPY
5.89629e-05,3.7242697537407745e-05,2.3491500787728654e-05,5.099389428708684e-05,group2,nSi(aq),GPY
1.606655e-05,1.91761764521172e-05,-4.821214730644371e-06,4.317356763487877e-05,group2,nSi(aq),GPY
4.59687e-05,1.676233186405885e-05,-1.1935141557941801e-05,4.54598052860595e-05,group2,nSi(aq),GPY
4.07098e-06,1.0746372851058843e-05,-2.008794130958217e-05,4.1580687011699854e-05,group2,nSi(aq),GPY
4.548097e-06,3.6696449660644205e-06,-4.786882620305364e-06,1.2126172552434205e-05,group2,nSi(aq),GPY
7.457152e-06,7.3617713715333826e-06,-1.6221839788132486e-06,1.6345726721880014e-05,group2,nSi(aq),GPY
1.261891e-05,1.1659901502736571e-05,8.992112056979752e-07,2.2420591799775165e-05,group2,nSi(aq),GPY
6.798936e-06,6.676372807116949e-06,-2.2046612123235257e-06,1.5557406826557424e-05,group2,nSi(aq),GPY
6.19351e-06,6.5852775910026055e-06,-3.806594963245551e-07,1.3551214678329766e-05,group2,nSi(aq),GPY
4.048419e-05,4.1450568790398615e-05,2.186358136766356e-05,6.103755621313366e-05,group2,nSi(aq),GPY
9.793655,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793657,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793655,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793657,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793655,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793655,9.7936555,9.7936555,9.7936555,group3,pH,CONST
9.793657,9.7936555,9.7936555,9.7936555,group3,pH,CONST
0.0003976495,0.0003976468290880009,0.0003976468290880009,0.0003976468290880009,group3,nSi(aq),Linear
0.0002059216,0.00020590806181639164,0.00020590806181639164,0.00020590806181639164,group3,nSi(aq),Linear
0.0002978615,0.0002978482687452627,0.0002978482687452627,0.0002978482687452627,group3,nSi(aq),Linear
0.0005217971,0.0005217539883782288,0.0005217539883782288,0.0005217539883782288,group3,nSi(aq),Linear
0.0005578659,0.0005578767628136764,0.0005578767628136764,0.0005578767628136764,group3,nSi(aq),Linear
0.0002839145,0.00028391995259193176,0.00028391995259193176,0.00028391995259193176,group3,nSi(aq),Linear
0.0003918725,0.00039180665284734093,0.00039180665284734093,0.00039180665284734093,group3,nSi(aq),Linear
