testDataY,predDataY,predCI_low,predCI_upp,group,var,modelType
1.9316,1.9345738944052415,1.8640597478607182,2.005088040949765,group2,pH,GPY
2.2112,2.2112295876449917,2.210709407573901,2.2117497677160824,group2,pH,GPY
2.1823,2.1823126652523865,2.1814778757359394,2.1831474547688337,group2,pH,GPY
1.8253,1.8252671441792492,1.8246728616167502,1.8258614267417481,group2,pH,GPY
1.8668,1.8663228327616197,1.8240257048812667,1.9086199606419727,group2,pH,GPY
2.2238,2.2237826421515683,2.2209126179062624,2.226652666396874,group2,pH,GPY
2.8149,2.8151448643173973,2.811901913296681,2.8183878153381134,group2,pH,GPY
2.5042,2.5033014380677265,2.331805475309086,2.674797400826367,group2,pH,GPY
2.0471,2.14425941858076,1.637107406916665,2.6514114302448553,group2,pH,GPY
2.0932,2.0930346142835807,2.0878445951517333,2.098224633415428,group2,pH,GPY
2.2823,2.2823593694540616,2.2804393888630012,2.284279350045122,group2,pH,GPY
1.8389,1.8388664773755337,1.8376536893191338,1.8400792654319336,group2,pH,GPY
1.9113,1.911394837589689,1.9062903181375956,1.9164993570417823,group2,pH,GPY
1.9988,1.9984189036272255,1.990524829044472,2.006312978209979,group2,pH,GPY
1.9713,2.0663600066055747,1.5651316336813732,2.5675883795297763,group2,pH,GPY
2.2043,2.2042034264462314,2.202346521898618,2.2060603309938447,group2,pH,GPY
2.2411,2.2410576430960165,2.239750126858991,2.242365159333042,group2,pH,GPY
1.8137,1.8141605670894403,1.8104954446692287,1.8178256895096518,group2,pH,GPY
1.8645,1.8644408178438785,1.8642109933741287,1.8646706423136283,group2,pH,GPY
1.945,1.9450530860351298,1.9438355833488448,1.946270588721415,group2,pH,GPY
2.0959,2.0957998079237874,2.092711717355341,2.098887898492234,group2,pH,GPY
2.3174,2.3173096058840326,2.314964326208107,2.319654885559958,group2,pH,GPY
1.98,1.9800399509487132,1.9783350179676487,1.9817448839297778,group2,pH,GPY
2.1268,2.212421744461955,1.694729481273662,2.7301140076502484,group2,pH,GPY
1.9782,1.9780396577488832,1.9737044948995992,1.9823748205981673,group2,pH,GPY
1.8419,1.841961299604185,1.8410382867463981,1.8428843124619718,group2,pH,GPY
2.1389,2.138910264774324,2.1371541669803014,2.1406663625683464,group2,pH,GPY
1.9671,1.9670437941053733,1.9666851511518593,1.9674024370588874,group2,pH,GPY
2.014,2.0139981139632632,2.0126007055645707,2.0153955223619557,group2,pH,GPY
1.9105,1.9105105508206903,1.9093872776524612,1.9116338239889195,group2,pH,GPY
2.3684,2.3683863429154526,2.3668542409293103,2.369918444901595,group2,pH,GPY
5.0212,2.6709952171360256,2.028029817747573,3.3139606165244784,group2,pH,GPY
2.1684,2.168384653997946,2.168125076924143,2.1686442310717493,group2,pH,GPY
2.9977,2.997741560033239,2.996364415372948,2.99911870469353,group2,pH,GPY
2.4671,2.4670431937026063,2.4663444988789456,2.467741888526267,group2,pH,GPY
1.9129,1.9130135523869285,1.911326750406094,1.914700354367763,group2,pH,GPY
3.2724,3.272293763420781,3.271197060986139,3.273390465855423,group2,pH,GPY
2.1961,2.195979834757507,2.185406311107604,2.20655335840741,group2,pH,GPY
2.4987,2.4986890728212985,2.4981425144209766,2.4992356312216204,group2,pH,GPY
2.9169,2.9168412177452883,2.874124534660449,2.9595579008301276,group2,pH,GPY
2.3728,2.3729142870809232,2.3592945456549392,2.386534028506907,group2,pH,GPY
2.4927,2.4926835792664894,2.4911152503759015,2.4942519081570773,group2,pH,GPY
2.7836,2.7468157095922847,2.3459954996692765,3.147635919515293,group2,pH,GPY
2.4632,2.463143945432278,2.460341102699755,2.4659467881648007,group2,pH,GPY
1.9386,1.937925273473603,1.9250563976034707,1.9507941493437353,group2,pH,GPY
4.6989,3.4156870732849813,2.8336380393933354,3.9977361071766273,group2,pH,GPY
2.0622,2.0626693055178564,2.0385412752628422,2.0867973357728706,group2,pH,GPY
2.3172,2.3170402115240742,2.1305952944207593,2.503485128627389,group2,pH,GPY
3.1536,3.1535475020576222,3.1530839258341827,3.1540110782810618,group2,pH,GPY
2.0899,2.0895127152932345,2.042556852200936,2.136468578385533,group2,pH,GPY
4.302,3.214632082767956,2.6078727600095903,3.8213914055263216,group2,pH,GPY
2.3647,2.3647308148513835,2.3639480504780357,2.3655135792247313,group2,pH,GPY
2.0779,2.1699406266033776,1.6207007519547219,2.7191805012520334,group2,pH,GPY
2.851,2.8510186941801554,2.8505101313124874,2.8515272570478234,group2,pH,GPY
2.1425,2.271670348928073,1.649565774561344,2.893774923294802,group2,pH,GPY
1.9378,1.9376934816651008,1.930690814839225,1.9446961484909766,group2,pH,GPY
2.806,2.806096707808257,2.802949717186014,2.8092436984305,group2,pH,GPY
2.0339,2.07119257790112,1.8035100864071965,2.338875069395044,group2,pH,GPY
2.3714,2.3713588207222194,2.3583549154354095,2.384362726009029,group2,pH,GPY
2.6762,2.6822099686186385,2.478558049780359,2.885861887456918,group2,pH,GPY
1.9426,1.9425794207215767,1.9415898638616162,1.9435689775815372,group2,pH,GPY
1.8158,1.8158520377991652,1.8136187591478412,1.818085316450489,group2,pH,GPY
2.0491,2.04901617187445,2.0461846788426525,2.051847664906248,group2,pH,GPY
2.614,2.6139015792399323,2.6125912892203567,2.615211869259508,group2,pH,GPY
2.6163,2.6143576995399616,2.3900029412296897,2.8387124578502334,group2,pH,GPY
2.7737,2.6673508282999308,2.30243813338368,3.0322635232161814,group2,pH,GPY
3.3104,3.310397149301008,3.309832821210345,3.310961477391671,group2,pH,GPY
4.2551,2.40322348939516,1.7550349373749732,3.0514120414153467,group2,pH,GPY
1.8638,1.8638277561103105,1.8471938604904303,1.8804616517301906,group2,pH,GPY
2.5131,2.5130007391632123,2.5126635760719775,2.513337902254447,group2,pH,GPY
1.8618,1.861890827947433,1.859539916791922,1.8642417391029442,group2,pH,GPY
2.8185,2.8182815453157057,2.816003730721512,2.8205593599098995,group2,pH,GPY
2.521,2.3736197845174836,1.7264790428296988,3.0207605262052684,group2,pH,GPY
4.0171,3.5435862783578194,3.0313906762538387,4.0557818804618,group2,pH,GPY
2.0346,2.0346032447243187,2.030086076062596,2.0391204133860414,group2,pH,GPY
2.0172,2.0171732610985744,2.003087194698313,2.031259327498836,group2,pH,GPY
1.873,1.8726625504962868,1.8664067351757627,1.878918365816811,group2,pH,GPY
2.6747,2.674258614042038,2.648656450143052,2.699860777941024,group2,pH,GPY
1.9334,1.9333616943497438,1.9329198080194148,1.9338035806800729,group2,pH,GPY
2.7318,2.7320652083166723,2.7263067943431065,2.737823622290238,group2,pH,GPY
2.0823,2.0838126899743425,1.9702677267871982,2.197357653161487,group2,pH,GPY
2.4221,2.422094968597604,2.421608738108815,2.422581199086393,group2,pH,GPY
2.4582,2.458187553763431,2.456487438849222,2.4598876686776396,group2,pH,GPY
2.3893,2.389220989160548,2.3888037709262755,2.3896382073948206,group2,pH,GPY
1.9869,1.9868509788669972,1.9864103372309199,1.9872916205030746,group2,pH,GPY
2.7813,2.592684341282854,2.0192111837534794,3.166157498812229,group2,pH,GPY
2.177,2.1770129396477285,2.1753148861411726,2.1787109931542843,group2,pH,GPY
2.7748,2.7749023627333402,2.7742939311512904,2.77551079431539,group2,pH,GPY
2.306,2.3059948218045796,2.304000536127155,2.3079891074820043,group2,pH,GPY
1.8747,1.8747516635992167,1.8742147154364786,1.875288611761955,group2,pH,GPY
2.0464,2.269354184030494,1.6350841291737734,2.903624238887214,group2,pH,GPY
1.8736,1.873336848401031,1.8695199126895239,1.8771537841125383,group2,pH,GPY
1.9322,2.2643921876273065,1.6266377026387926,2.9021466726158205,group2,pH,GPY
2.0181,2.0955438295640745,1.5873287869930528,2.603758872135096,group2,pH,GPY
3.3311,3.325561742312412,3.242085176660041,3.409038307964783,group2,pH,GPY
1.8623,1.8627243871924577,1.7803328277849804,1.945115946599935,group2,pH,GPY
1.8868,1.886746584877611,1.8864539973968892,1.8870391723583329,group2,pH,GPY
2.1207,2.1201497477085396,1.9399861767857518,2.3003133186313276,group2,pH,GPY
1.8893,1.8892736001113264,1.8879172929588814,1.8906299072637713,group2,pH,GPY
1.8331,1.8330553526729392,1.8300704021301315,1.8360403032157468,group2,pH,GPY
1.9387,1.9386726236931604,1.9377215521356468,1.939623695250674,group2,pH,GPY
3.3469,3.346946725981451,3.343576699786172,3.35031675217673,group2,pH,GPY
2.6203,2.620299117364745,2.619630554381053,2.6209676803484374,group2,pH,GPY
1.9072,1.9071410918585887,1.9053455085755848,1.9089366751415926,group2,pH,GPY
2.6161,2.5209799098138936,2.0035517922047177,3.0384080274230696,group2,pH,GPY
1.9658,1.9658338193753808,1.964513857769448,1.9671537809813135,group2,pH,GPY
2.7651,2.488092337870257,1.8661582344904124,3.1100264412501017,group2,pH,GPY
2.1487,2.1496226715621463,2.121909856700927,2.1773354864233654,group2,pH,GPY
1.8201,1.820198868160014,1.8152950662500527,1.8251026700699755,group2,pH,GPY
1.9573,1.9588388239372505,1.9089165630241414,2.0087610848503594,group2,pH,GPY
1.9238,1.9238150554888753,1.9227211515665115,1.9249089594112392,group2,pH,GPY
2.0608,2.0615714209713043,1.8246882679024747,2.2984545740401336,group2,pH,GPY
2.1105,2.1104659021212764,2.1100930622219622,2.1108387420205905,group2,pH,GPY
1.9445,1.9448147409513628,1.9229260265924626,1.966703455310263,group2,pH,GPY
2.3876,2.387739637239343,2.361981448156755,2.413497826321931,group2,pH,GPY
1.9001,1.9001794572349697,1.8964274852715397,1.9039314291983997,group2,pH,GPY
2.2635,2.2636267407715303,2.2612605122458413,2.265992969297219,group2,pH,GPY
2.0992,2.0993570884553123,2.098331047362517,2.1003831295481077,group2,pH,GPY
2.4456,2.445651277839764,2.4446724077288775,2.4466301479506503,group2,pH,GPY
2.1386,2.1399342031673734,2.065450272414431,2.214418133920316,group2,pH,GPY
2.1113,2.2276323306925274,1.6320804072650645,2.8231842541199903,group2,pH,GPY
1.9055,1.9055055692492364,1.903991611498247,1.907019527000226,group2,pH,GPY
2.1432,2.143274785383048,2.1403393706610125,2.146210200105083,group2,pH,GPY
2.2387,2.2387909376195347,2.2372612619049397,2.24032061333413,group2,pH,GPY
2.0583,2.1939159428330304,1.6313734882472364,2.7564583974188244,group2,pH,GPY
1.8389,1.8389445360934489,1.8302553441114033,1.8476337280754944,group2,pH,GPY
1.8507,1.850768166736795,1.8491709215970424,1.8523654118765476,group2,pH,GPY
2.2705,2.3396946974278903,1.7062790393358755,2.973110355519905,group2,pH,GPY
2.0985,2.0984857015328786,2.0824505268273867,2.1145208762383705,group2,pH,GPY
1.8169,1.8169064937036046,1.814250189469281,1.819562797937928,group2,pH,GPY
2.0326,2.032630202692377,2.0313712607002667,2.033889144684487,group2,pH,GPY
2.1404,2.1402950214226033,2.1341996368044303,2.1463904060407764,group2,pH,GPY
2.3487,2.348791284800116,2.3480761699941053,2.3495063996061263,group2,pH,GPY
2.1608,2.16077379219567,2.159806807283316,2.1617407771080237,group2,pH,GPY
2.0392,2.21764632946997,1.6257327572988713,2.809559901641069,group2,pH,GPY
2.2898,2.2898358226501463,2.2883590044380444,2.291312640862248,group2,pH,GPY
1.967,1.9670190110291927,1.964155625948193,1.9698823961101926,group2,pH,GPY
1.9524,2.3094775254522215,1.6662508983351083,2.9527041525693347,group2,pH,GPY
2.877,2.8772532394042933,2.872993534391516,2.8815129444170706,group2,pH,GPY
2.42,2.4200224379172868,2.419076300510098,2.4209685753244754,group2,pH,GPY
2.0583,2.058284040199908,2.057127074201595,2.0594410061982207,group2,pH,GPY
3.2871,3.287127800393468,3.28664136881942,3.287614231967516,group2,pH,GPY
1.8624,1.8632075545129796,1.8203080092136765,1.9061070998122827,group2,pH,GPY
1.9011,2.1821714551965146,1.5679443944922196,2.7963985159008096,group2,pH,GPY
2.0814,2.170763594927919,1.7070855869836177,2.6344416028722204,group2,pH,GPY
2.2179,2.220770848773259,2.0407846680341435,2.400757029512375,group2,pH,GPY
1.8261,1.82607064674494,1.8252711200463034,1.8268701734435764,group2,pH,GPY
2.3555,2.3558129178932425,2.3453429874632357,2.3662828483232494,group2,pH,GPY
2.3158,2.315793513557415,2.313924620148778,2.317662406966052,group2,pH,GPY
2.2828,2.282844461592533,2.2817863855194327,2.2839025376656332,group2,pH,GPY
2.2503,2.250011400293861,2.20523787236377,2.294784928223952,group2,pH,GPY
2.4506,2.450625030424118,2.4464863808654007,2.454763679982835,group2,pH,GPY
2.0072,2.007131666235087,2.006453075981841,2.007810256488333,group2,pH,GPY
2.134,2.133976284274414,2.128393135292517,2.1395594332563106,group2,pH,GPY
1.9453,1.9453594273259758,1.9439851957222267,1.9467336589297248,group2,pH,GPY
1.8565,1.8564478857466358,1.8558354926704759,1.8570602788227957,group2,pH,GPY
2.0141,2.0162377814951897,1.9681003125437462,2.0643752504466333,group2,pH,GPY
1.8812,1.8812262118981835,1.8800548061268685,1.8823976176694985,group2,pH,GPY
1.8603,1.8603803481267391,1.8596524001400283,1.86110829611345,group2,pH,GPY
2.0513,2.0514572139423026,2.0429792714407813,2.059935156443824,group2,pH,GPY
2.1828,2.1828242051900326,2.179769462766663,2.185878947613402,group2,pH,GPY
2.3832,2.3828805668780135,2.308656001423393,2.457105132332634,group2,pH,GPY
1.8923,1.8922654766471243,1.8919580120387207,1.8925729412555279,group2,pH,GPY
2.0422,2.042389796870953,2.037652410959455,2.0471271827824506,group2,pH,GPY
1.9948,1.9947185310528974,1.9917146909653953,1.9977223711403995,group2,pH,GPY
2.3703,2.3630604814472527,1.7167671850712538,3.0093537778232515,group2,pH,GPY
2.0242,2.024053232585517,2.003588313593926,2.044518151577108,group2,pH,GPY
2.2465,2.2464412005620877,2.2409121774308565,2.251970223693319,group2,pH,GPY
2.1337,2.133667487954438,2.1280011700948824,2.139333805813994,group2,pH,GPY
2.2756,2.275661498031764,2.247197591654161,2.3041254044093673,group2,pH,GPY
2.3279,2.3279413178572166,2.3237334270654086,2.3321492086490245,group2,pH,GPY
2.2332,2.233262391759182,2.2308859442719884,2.2356388392463753,group2,pH,GPY
2.1247,2.1366863504317952,1.925640581603523,2.3477321192600678,group2,pH,GPY
2.1145,2.1145657386058683,2.114086867615191,2.1150446095965454,group2,pH,GPY
2.1728,2.172850219900635,2.1724052696724745,2.1732951701287955,group2,pH,GPY
2.1023,2.1023074139327274,2.101297798430222,2.1033170294352326,group2,pH,GPY
2.2092,2.2092341977304617,2.2078233821212203,2.210645013339703,group2,pH,GPY
2.9095,2.909406359735438,2.9071354151482693,2.9116773043226067,group2,pH,GPY
1.8412,1.8411483700039963,1.840905372506014,1.8413913675019786,group2,pH,GPY
2.2236,2.2289722335058317,1.975715130724047,2.482229336287616,group2,pH,GPY
2.7307,2.730987542005061,2.7265318131413627,2.7354432708687595,group2,pH,GPY
2.0023,2.0022353760170746,1.9998086905190215,2.004662061515128,group2,pH,GPY
1.952,1.9519257167527053,1.9516553630449252,1.9521960704604855,group2,pH,GPY
2.0577,2.057761417696211,2.057495109261967,2.0580277261304554,group2,pH,GPY
2.295,2.316182420249542,1.8186532796783186,2.813711560820765,group2,pH,GPY
2.1877,2.1876980546043687,2.1859577012428866,2.189438407965851,group2,pH,GPY
2.1583,2.1583704279384333,2.157636007786824,2.1591048480900423,group2,pH,GPY
2.7011,2.6936489858843267,2.4257952208451066,2.9615027509235468,group2,pH,GPY
1.9178,1.917808136624085,1.9168189269317233,1.9187973463164465,group2,pH,GPY
2.1252,2.1275215180406084,2.081291789756189,2.1737512463250277,group2,pH,GPY
1.9566,1.9554386776941501,1.921339330164905,1.9895380252233952,group2,pH,GPY
1.8478,1.852957835062021,1.6798614448645173,2.026054225259525,group2,pH,GPY
1.9622,1.9622184810327914,1.9612792337468024,1.9631577283187804,group2,pH,GPY
2.5415,2.541472508528975,2.5407952949692,2.5421497220887503,group2,pH,GPY
1.9489,1.9488918101119423,1.9476182692838673,1.9501653509400174,group2,pH,GPY
4.0303,2.4205770100321113,1.772707487884637,3.0684465321795855,group2,pH,GPY
1.8715,1.8715752653667124,1.871232090778029,1.8719184399553956,group2,pH,GPY
1.996,1.995994646665124,1.9952898353013107,1.9966994580289372,group2,pH,GPY
2.1979,2.1979360663672565,2.196535451396425,2.199336681338088,group2,pH,GPY
2.2135,2.213532485560205,2.2125248356206457,2.2145401354997647,group2,pH,GPY
2.2753,2.275421184574286,2.2682222917833337,2.2826200773652388,group2,pH,GPY
4.1233,4.122948972254928,4.122695236240527,4.123202708269329,group2,pH,GPY
1.8847,1.8852241519420865,1.8546332035863493,1.9158151002978236,group2,pH,GPY
2.4386,2.400722467865169,1.766761643204009,3.0346832925263287,group2,pH,GPY
2.2927,2.2927204720915495,2.291232122414403,2.294208821768696,group2,pH,GPY
2.7204,2.720875940183266,2.660810407806211,2.7809414725603205,group2,pH,GPY
2.7116,2.7116870322010276,2.7111090721595468,2.7122649922425084,group2,pH,GPY
2.2199,2.219983646116793,2.2152479942443914,2.2247192979891945,group2,pH,GPY
3.7453,3.3591382961074117,2.9166138129715757,3.8016627792432476,group2,pH,GPY
2.3945,2.3943718153163402,2.39278191231812,2.3959617183145605,group2,pH,GPY
1.9539,1.9540010530427019,1.9532406976229728,1.954761408462431,group2,pH,GPY
2.5853,2.5854041682933127,2.5733123164165304,2.597496020170095,group2,pH,GPY
2.6358,2.6094728660794675,2.356828689746185,2.86211704241275,group2,pH,GPY
2.4343,2.4342634114140544,2.4333473513785577,2.435179471449551,group2,pH,GPY
2.2279,2.2333961198756667,1.976888875462042,2.489903364289291,group2,pH,GPY
2.2287,2.2426701695807787,1.820824691160822,2.6645156480007355,group2,pH,GPY
1.8982,1.8903856350024726,1.831964679367266,1.9488065906376792,group2,pH,GPY
2.2685,2.268571729073114,2.2677902907991787,2.2693531673470493,group2,pH,GPY
2.296,2.2963716291794696,2.2503748659040035,2.3423683924549357,group2,pH,GPY
1.8763,1.8762504016135555,1.8753071411691833,1.8771936620579277,group2,pH,GPY
2.3232,2.3232170780858383,2.3225637899774796,2.323870366194197,group2,pH,GPY
2.0759,2.075948962304919,2.073987210355394,2.0779107142544446,group2,pH,GPY
1.9013,1.9012696922823802,1.8996631932000627,1.9028761913646977,group2,pH,GPY
1.8879,1.8878653733791775,1.886157319445309,1.889573427313046,group2,pH,GPY
4.7791,2.5252876604097128,1.877772880673675,3.1728024401457504,group2,pH,GPY
1.9985,2.024820150042275,1.7474258725153686,2.3022144275691816,group2,pH,GPY
2.6327,2.632648483197437,2.6324224054354692,2.6328745609594044,group2,pH,GPY
2.0008,2.0331645154556446,1.6686354996358803,2.397693531275409,group2,pH,GPY
2.039,2.0390899555924156,2.03676276429125,2.0414171468935813,group2,pH,GPY
2.0306,2.0357267372953567,1.8321586198143,2.2392948547764133,group2,pH,GPY
1.8288,1.8288331754918725,1.827931729021988,1.829734621961757,group2,pH,GPY
2.0339,2.02496372903467,1.8179065150088216,2.2320209430605185,group2,pH,GPY
2.1096,2.250701011675731,1.6659895914183773,2.8354124319330847,group2,pH,GPY
3.1777,2.7236878093571923,2.103883075539428,3.3434925431749565,group2,pH,GPY
2.4905,2.4904120915601635,2.4893461819670986,2.4914780011532285,group2,pH,GPY
1.8329,1.832926306051435,1.8284173520982239,1.837435260004646,group2,pH,GPY
1.9947,2.0048804585698825,1.6933176684051745,2.3164432487345907,group2,pH,GPY
2.1054,2.1053140563016255,2.087016712931215,2.123611399672036,group2,pH,GPY
1.9884,1.9885260182643223,1.9869724242390694,1.9900796122895752,group2,pH,GPY
2.4629,2.4629236970121355,2.461911185467068,2.463936208557203,group2,pH,GPY
2.3968,2.3963286272421556,2.26708947076715,2.525567783717161,group2,pH,GPY
3.1887,3.188758714447828,3.1885375301121717,3.1889798987834843,group2,pH,GPY
1.9231,1.923113667723732,1.9221084311274057,1.9241189043200582,group2,pH,GPY
1.8739,1.8735200294945396,1.8673050684625199,1.8797349905265592,group2,pH,GPY
2.2368,2.2367327989054937,2.23631455164028,2.2371510461707076,group2,pH,GPY
2.4175,2.4175876363019992,2.4140630814851667,2.421112191118832,group2,pH,GPY
2.3735,2.373589712214635,2.361578127710628,2.3856012967186424,group2,pH,GPY
2.9767,2.9768075314421623,2.9715834631679092,2.9820315997164153,group2,pH,GPY
3.2518,3.251837735875407,3.2514014968989295,3.2522739748518843,group2,pH,GPY
1.8402,1.840820157363935,1.817598167011332,1.8640421477165379,group2,pH,GPY
2.1436,2.1437196444501496,2.1395501238185135,2.1478891650817857,group2,pH,GPY
2.0811,2.0981243426387737,1.7411377814308135,2.455110903846734,group2,pH,GPY
3.1835,3.182716178745136,3.0559679910603443,3.309464366429928,group2,pH,GPY
2.2733,2.344051639779154,1.7099118633970771,2.9781914161612306,group2,pH,GPY
2.0187,2.018622353276568,2.0160497708812097,2.0211949356719265,group2,pH,GPY
2.0064,2.0064029925042135,2.003130976580476,2.009675008427951,group2,pH,GPY
2.9458,2.946367602323829,2.8729118628303802,3.0198233418172777,group2,pH,GPY
2.1609,2.1609280966505233,2.0590753321034434,2.2627808611976032,group2,pH,GPY
2.3417,2.3411092225864714,2.2798944313609653,2.4023240138119775,group2,pH,GPY
4.6998,2.5383247851779376,1.8911742999905417,3.1854752703653335,group2,pH,GPY
2.3435,2.3432552918327523,2.340821650853356,2.3456889328121484,group2,pH,GPY
2.3938,2.3937012530475115,2.391772153954975,2.395630352140048,group2,pH,GPY
2.0274,2.0273830767160583,2.0133560391513647,2.041410114280752,group2,pH,GPY
2.2277,2.2276994701896182,2.2272691062436154,2.228129834135621,group2,pH,GPY
2.6091,2.6078866478244005,2.521340571196077,2.694432724452724,group2,pH,GPY
2.2218,2.2217697836168147,2.2209317053468043,2.222607861886825,group2,pH,GPY
3.383,3.3832664086463984,3.3765909899696265,3.3899418273231703,group2,pH,GPY
2.1547,2.2511433479669885,1.6844415106971278,2.817845185236849,group2,pH,GPY
3.6047,3.047312100150163,2.5003602039415807,3.5942639963587455,group2,pH,GPY
2.5462,2.5461916179415267,2.545309568146183,2.5470736677368704,group2,pH,GPY
2.0082,2.0081865232312714,2.005947223698544,2.010425822763999,group2,pH,GPY
3.8697,3.8691883384139047,3.8674934346952883,3.870883242132521,group2,pH,GPY
2.0869,2.150215284745615,1.6678359158407159,2.632594653650514,group2,pH,GPY
1.9216,1.92177030918328,1.9079315008155622,1.935609117550998,group2,pH,GPY
4.9359,3.4697230227237927,2.914695906899886,4.0247501385477,group2,pH,GPY
2.4719,2.4717939938631397,2.41958784385684,2.5240001438694395,group2,pH,GPY
2.8508,2.8337617738821583,2.5607485313528016,3.106775016411515,group2,pH,GPY
4.7732,2.8373456839845304,2.193887964598491,3.4808034033705697,group2,pH,GPY
2.074,2.074007523129112,2.072938581804097,2.075076464454127,group2,pH,GPY
2.0913,2.091249141541855,2.0863021365986922,2.096196146485018,group2,pH,GPY
2.0276,2.0275822560370127,2.0236727003801924,2.031491811693833,group2,pH,GPY
2.0474,2.047420110513534,2.047061040234658,2.04777918079241,group2,pH,GPY
